Date,wti_future,brent_future,dollar_spread,wti_future_rets,brent_future_rets,spread_rets
2009-05-14,58.62,56.69,1.9299999999999997,0.01034126163391924,-0.011335891175444814,0.021677152809364053
2009-05-21,61.05,59.93,1.1199999999999974,-0.015957446808510672,-0.010892886614953023,-0.005064560193557648
2009-05-22,61.67,60.78,0.8900000000000006,0.01015561015561023,0.014183213749374294,-0.004027603593764063
2009-05-25,61.22,60.21,1.009999999999998,-0.007296902870115174,-0.009378084896347488,0.002081182026232313
2009-05-26,62.45,61.24,1.2100000000000009,0.02009147337471421,0.017106792891546273,0.002984680483167936
2009-05-27,63.45,62.5,0.9500000000000028,0.016012810248198558,0.02057478772044412,-0.004561977472245564
2009-05-28,65.08,64.39,0.6899999999999977,0.02568951930654051,0.03024000000000001,-0.004550480693459501
2009-05-29,66.31,65.52,0.7900000000000063,0.01889981561155507,0.017549308898897272,0.0013505067126577987
2009-06-01,68.58,67.97,0.6099999999999994,0.03423314733825963,0.03739316239316244,-0.0031600150549028136
2009-06-02,68.55,68.17,0.37999999999999545,-0.0004374453193350997,0.0029424746211564345,-0.0033799199404915344
2009-06-03,66.12,65.88,0.2400000000000091,-0.035448577680525055,-0.03359248936482333,-0.0018560883157017274
2009-06-04,68.81,68.71,0.10000000000000853,0.040683605565638194,0.042956891317547034,-0.0022732857519088406
2009-06-05,68.44,68.34,0.09999999999999432,-0.0053771254178172434,-0.005384951244360215,7.825826542971585e-06
2009-06-08,68.09,67.88,0.21000000000000796,-0.005113968439508976,-0.006731050629207023,0.001617082189698047
2009-06-09,70.01,69.62,0.39000000000000057,0.028197973270671195,0.025633470830878156,0.0025645024397930385
2009-06-10,71.33,70.8,0.5300000000000011,0.01885444936437642,0.016949152542372774,0.0019052968220036465
2009-06-11,72.68,71.79,0.8900000000000006,0.01892611804289932,0.013983050847457755,0.004943067195441566
2009-06-12,72.04,70.92,1.1200000000000045,-0.008805723720418279,-0.012118679481822043,0.003312955761403764
2009-06-15,70.62,69.44,1.1800000000000068,-0.019711271515824563,-0.020868584320361025,0.0011573128045364624
2009-06-18,71.37,71.06,0.3100000000000023,0.004786709840912338,0.002964008468595737,0.001822701372316601
2009-06-19,69.55,69.19,0.35999999999999943,-0.02550091074681249,-0.026315789473684275,0.0008148787268717865
2009-06-24,68.67,68.33,0.3400000000000034,-0.008232235701906315,-0.006831395348837193,-0.001400840353069122
2009-06-25,70.23,69.78,0.45000000000000284,0.022717343818261283,0.02122054734377291,0.0014967964744883738
2009-06-26,69.16,68.92,0.23999999999999488,-0.015235654278798338,-0.012324448265978782,-0.0029112060128195557
2009-06-29,71.49,70.99,0.5,0.033689994216309985,0.030034822983168792,0.0036551712331411926
2009-06-30,69.89,69.3,0.5900000000000034,-0.02238075255280451,-0.023806169883082096,0.0014254173302775848
2009-07-01,69.31,68.79,0.519999999999996,-0.008298755186721967,-0.007359307359307229,-0.0009394478274147387
2009-07-02,66.73,66.65,0.0799999999999983,-0.03722406579137207,-0.031109172844890252,-0.00611489294648182
2009-07-03,65.81,65.61,0.20000000000000284,-0.01378690244267948,-0.015603900975243903,0.0018169985325644233
2009-07-06,64.05,64.05,0.0,-0.026743655979334525,-0.023776863283036156,-0.002966792696298369
2009-07-07,62.93,63.23,-0.29999999999999716,-0.01748633879781417,-0.012802498048399693,-0.0046838407494144765
2009-07-08,60.14,60.43,-0.28999999999999915,-0.044334975369458116,-0.044282777162739165,-5.219820671895081e-05
2009-07-09,60.41,61.1,-0.6900000000000048,0.004489524442966346,0.011087208340228392,-0.006597683897262046
2009-07-10,59.89,60.52,-0.6300000000000026,-0.008607846383049098,-0.009492635024549891,0.0008847886415007927
2009-07-13,59.69,60.69,-1.0,-0.003339455668726045,0.0028089887640448544,-0.006148444432770899
2009-07-14,59.52,60.86,-1.3399999999999963,-0.0028480482492878978,0.0028011204481793,-0.005649168697467198
2009-07-15,61.54,63.09,-1.5500000000000043,0.03393817204301068,0.036641472231350704,-0.002703300188340023
2009-07-16,62.02,62.75,-0.7299999999999969,0.007799805004874943,-0.005389126644476199,0.013188931649351143
2009-07-23,67.16,69.25,-2.0900000000000034,0.026911314984709337,0.030352626097307045,-0.003441311112597708
2009-07-24,68.05,70.32,-2.269999999999996,0.013251935675997627,0.015451263537906039,-0.002199327861908412
2009-07-27,68.38,70.81,-2.430000000000007,0.004849375459221136,0.006968145620022883,-0.0021187701608017468
2009-07-28,67.23,69.88,-2.6499999999999915,-0.01681778297747867,-0.01313373817257459,-0.00368404480490408
2009-07-29,63.35,66.53,-3.1799999999999997,-0.05771233080470032,-0.04793932455638229,-0.009773006248318027
2009-07-30,66.94,70.11,-3.1700000000000017,0.05666929755327539,0.05381031113783253,0.0028589864154428615
2009-07-31,69.45,71.7,-2.25,0.03749626531221997,0.022678647839110017,0.014817617473109956
2009-08-03,71.58,73.55,-1.9699999999999989,0.03066954643628503,0.025801952580195176,0.004867593856089855
2009-08-04,71.42,74.28,-2.8599999999999994,-0.002235261246158097,0.009925220938137375,-0.012160482184295471
2009-08-05,71.97,75.51,-3.5400000000000063,0.007700924110893267,0.016558966074313463,-0.008858041963420195
2009-08-06,71.94,74.83,-2.8900000000000006,-0.0004168403501459099,-0.009005429744404804,0.008588589394258894
2009-08-07,70.93,73.59,-2.6599999999999966,-0.01403947734222951,-0.016570894026459906,0.002531416684230396
2009-08-10,70.6,73.5,-2.9000000000000057,-0.00465247427040762,-0.0012229922543824353,-0.003429482016025185
2009-08-11,69.45,72.46,-3.009999999999991,-0.016288951841359655,-0.014149659863945663,-0.0021392919774139915
2009-08-12,70.16,72.89,-2.730000000000004,0.010223182145428276,0.005934308584046465,0.004288873561381811
2009-08-13,70.52,73.48,-2.960000000000008,0.005131128848346629,0.00809438880504875,-0.0029632599567021222
2009-08-14,67.51,72.41,-4.8999999999999915,-0.042682926829268164,-0.014561785519869452,-0.02812114130939871
2009-08-19,72.42,74.59,-2.1700000000000017,0.04668304668304674,0.030675694348486923,0.01600735233455982
2009-08-24,74.37,74.26,0.10999999999999943,0.006496142915144187,0.0009435233859011645,0.005552619529243023
2009-08-25,72.05,71.82,0.23000000000000398,-0.031195374478956667,-0.03285752760570983,0.0016621531267531596
2009-08-26,71.43,71.65,-0.21999999999999886,-0.00860513532269244,-0.0023670286828179825,-0.0062381066398744574
2009-08-27,72.49,72.51,-0.020000000000010232,0.014839703205935712,0.012002791346824833,0.002836911859110879
2009-08-28,72.74,72.79,-0.05000000000001137,0.0034487515519381986,0.0038615363398152133,-0.00041278478787701474
2009-08-31,69.96,69.65,0.30999999999998806,-0.03821831179543582,-0.043137793652974314,0.004919481857538495
2009-09-01,68.05,67.73,0.3199999999999932,-0.027301315037164046,-0.027566403445800452,0.0002650884086364061
2009-09-02,68.05,67.66,0.39000000000000057,0.0,-0.001033515428909012,0.001033515428909012
2009-09-03,67.96,67.12,0.8399999999999892,-0.001322556943424003,-0.007981081879988059,0.006658524936564056
2009-09-04,68.02,66.82,1.2000000000000028,0.0008828722778105103,-0.004469606674612803,0.005352478952423314
2009-09-07,67.79,66.53,1.2600000000000051,-0.0033813584239927932,-0.004340017958694883,0.0009586595347020896
2009-09-08,71.1,69.42,1.6799999999999926,0.048827260657913964,0.043439050052607855,0.005388210605306108
2009-09-09,71.31,69.83,1.480000000000004,0.0029535864978904075,0.005906078939786756,-0.002952492441896348
2009-09-10,71.94,69.86,2.0799999999999983,0.008834665544804311,0.0004296147787484052,0.008405050766055907
2009-09-11,69.29,67.69,1.6000000000000085,-0.03683625243258259,-0.031062124248497018,-0.00577412818408557
2009-09-14,68.86,67.44,1.4200000000000017,-0.006205801702987542,-0.003693307726399764,-0.002512493976587778
2009-09-15,70.93,67.35,3.5800000000000125,0.03006099331977937,-0.0013345195729537872,0.03139551289273316
2009-09-18,72.04,71.32,0.7200000000000131,-0.0059334897198839885,-0.0032145352900070437,-0.002718954429876945
2009-09-21,69.71,68.69,1.019999999999996,-0.032343142698501005,-0.036876051598429556,0.0045329088999285505
2009-09-24,65.89,64.82,1.0700000000000074,-0.044657097288676215,-0.046624503603471125,0.0019674063147949103
2009-09-25,66.02,65.11,0.9099999999999966,0.0019729852784943916,0.004473927800061807,-0.002500942521567415
2009-09-28,66.84,65.54,1.2999999999999972,0.012420478642835617,0.006604208262939746,0.005816270379895871
2009-09-29,66.71,65.49,1.2199999999999989,-0.0019449431478158238,-0.0007628928898384401,-0.0011820502579773838
2009-09-30,70.61,69.07,1.5400000000000063,0.058461999700194965,0.05466483432585125,0.003797165374343714
