Dates,PX_LAST
2006-01-02,
2006-01-03,1.0265517241379312
2006-01-04,1.0485632183908047
2006-01-05,1.0442528735632184
2006-01-06,1.0606321839080461
2006-01-09,1.0330459770114944
2006-01-10,1.0229885057471264
2006-01-11,1.0132758620689655
2006-01-12,1.0163793103448275
2006-01-13,1.0178735632183908
2006-01-16,1.0178735632183908
2006-01-17,1.0574712643678161
2006-01-18,1.0344827586206897
2006-01-19,1.0344827586206897
2006-01-20,1.0517241379310345
2006-01-23,1.0402298850574712
2006-01-24,1.0197701149425287
2006-01-25,0.9796551724137931
2006-01-26,0.9909770114942529
2006-01-27,1.018045977011494
2006-01-30,1.0372988505747125
2006-01-31,1.0090804597701148
2006-02-01,1.0628160919540228
2006-02-02,1.0297764405723722
2006-02-03,1.0373353276043364
2006-02-06,1.0132566148815467
2006-02-07,0.9838744894831046
2006-02-08,0.9650382306695805
2006-02-09,0.9632094676779761
2006-02-10,0.9207821662727568
2006-02-13,0.9009705671970437
2006-02-14,0.8815247207196515
2006-02-15,0.8723199469952432
2006-02-16,0.9072493201348851
2006-02-17,0.931876661755156
2006-02-20,0.931876661755156
2006-02-21,0.9330958370828921
2006-02-22,0.9131013617080187
2006-02-23,0.9266342078458903
2006-02-24,0.950773879335067
2006-02-27,0.9064568561718565
2006-02-28,0.9413862293114983
2006-03-01,1.0327634201253257
2006-03-02,1.0686826323592529
2006-03-03,1.089109532607301
2006-03-06,1.0563461617038308
2006-03-07,1.0635185283639599
2006-03-08,1.0513541945083806
2006-03-09,1.0557723723710204
2006-03-10,1.043435901715598
2006-03-13,1.0729860523553305
2006-03-14,1.118258030714066
2006-03-15,1.0962245203341492
2006-03-16,1.118315409647347
2006-03-17,1.1088478856559765
2006-03-20,1.07574024115282
2006-03-21,1.0887652590076147
2006-03-22,1.060362687033503
2006-03-23,1.0988065723317955
2006-03-24,1.1231926189762347
2006-03-27,1.1315125643019845
2006-03-28,1.169669554933872
2006-03-29,1.1908997602478546
2006-03-30,1.1937687069119063
2006-03-31,1.1845880775869408
2006-04-03,1.1738008381301066
2006-04-04,1.1802672721545167
2006-04-05,1.2051601818945028
2006-04-06,1.226848487162215
2006-04-07,1.216090172148152
2006-04-10,1.2311403681518678
2006-04-11,1.254430975655717
2006-04-12,1.2678216443434336
2006-04-13,1.2759476056838428
2006-04-14,1.2759476056838428
2006-04-17,1.3074213996079633
2006-04-18,1.3284230039173308
2006-04-19,1.3430153992821503
2006-04-20,1.328766354396503
2006-04-21,1.350225759344767
2006-04-24,1.3184658400213365
2006-04-25,1.2847030429027344
2006-04-26,1.2881365476944566
2006-04-27,1.2400102555304833
2006-04-28,1.2646742649510214
2006-05-01,1.3113699301184436
2006-05-02,1.3398378834265166
2006-05-03,1.3153462231918382
2006-05-04,1.2525899455552156
2006-05-05,1.3065868529432
2006-05-08,1.2958105224399419
2006-05-09,1.3548210167465546
2006-05-10,1.4172891572039457
2006-05-11,1.4346350153936824
2006-05-12,1.3978110838878957
2006-05-15,1.306990244994124
2006-05-16,1.2826714670669848
2006-05-17,1.2447526142801182
2006-05-18,1.2533967296570634
2006-05-19,1.2591594732416937
2006-05-22,1.251783161453367
2006-05-23,1.2966173065417896
2006-05-24,1.24285090889719
2006-05-25,1.2908545629571593
2006-05-26,1.3311937680495705
2006-05-29,1.3311937680495705
2006-05-30,1.345427744703607
2006-05-31,1.31811234011246
2006-06-01,1.3322886893306503
2006-06-02,1.3837738628961846
2006-06-05,1.3686621737267786
2006-06-06,1.374343700274966
2006-06-07,1.3252014242550763
2006-06-08,1.3346901593149358
2006-06-09,1.3502704279934705
2006-06-12,1.3236785408504075
2006-06-13,1.271607642898462
2006-06-14,1.278167756026266
2006-06-15,1.2897065264385643
2006-06-16,1.2914051271591565
2006-06-19,1.267331854877661
2006-06-20,1.2691476004755353
2006-06-21,1.3062825265739981
2006-06-22,1.3326401239624968
2006-06-23,1.344061749497513
2006-06-26,1.3725279546770917
2006-06-27,1.364093523512772
2006-06-28,1.3580019898940967
2006-06-29,1.3861167604418287
2006-06-30,1.4016970291203634
2006-07-03,1.4011698771725933
2006-07-04,1.4011698771725933
2006-07-05,1.4185625754718085
2006-07-06,1.4134505323906204
2006-07-07,1.402932650648865
2006-07-10,1.3543388618196386
2006-07-11,1.3586282772785665
2006-07-12,1.3911220683578438
2006-07-13,1.4017574683313503
2006-07-14,1.428316588707179
2006-07-17,1.4096311898586977
2006-07-18,1.390769513662589
2006-07-19,1.3706738960330904
2006-07-20,1.3858925070449037
2006-07-21,1.4246735235228838
2006-07-24,1.4215592903814702
2006-07-25,1.404342869429882
2006-07-26,1.395529002048523
2006-07-27,1.382543237439987
2006-07-28,1.3737881291745038
2006-07-31,1.3806041866160879
2006-08-01,1.4143319191287556
2006-08-02,1.438178351756116
2006-08-03,1.4101587934189672
2006-08-04,1.3833911727947552
2006-08-07,1.3830930923869131
2006-08-08,1.3544773732340805
2006-08-09,1.3107787854444424
2006-08-10,1.232741334671405
2006-08-11,1.2712533233645922
2006-08-14,1.2220104399890925
2006-08-15,1.2335759598133624
2006-08-16,1.2077025804126764
2006-08-17,1.1714560028190883
2006-08-18,1.1954216676095857
2006-08-21,1.1793849416676856
2006-08-22,1.180815727625327
2006-08-23,1.1240612179722091
2006-08-24,1.109336045824814
2006-08-25,1.1361632825305945
2006-08-28,1.0899608193150834
2006-08-29,1.087993488623326
2006-08-30,1.0930608555566401
2006-08-31,1.0854299971158847
2006-09-01,1.0730298521496573
2006-09-04,1.0730298521496573
2006-09-05,1.01192693040411
2006-09-06,1.0097618662477719
2006-09-07,1.012829040469251
2006-09-08,0.9876902399873232
2006-09-11,0.9751809804173687
2006-09-12,0.9672424118441284
2006-09-13,0.9625514395053955
2006-09-14,0.9632129868864988
2006-09-15,0.9845629250948348
2006-09-18,0.9782481546388481
2006-09-19,0.9311580092384905
2006-09-20,0.8978400774992845
2006-09-21,0.9224376119421278
2006-09-22,0.9140780586718218
2006-09-25,0.902591190509027
2006-09-26,0.9178669209454138
2006-09-27,0.9401791098899
2006-09-28,0.9383147490886088
2006-09-29,0.9401189692188906
2006-10-02,0.9073423035187694
2006-10-03,0.8812249626589748
2006-10-04,0.9026952991765987
2006-10-05,0.9101069769881621
2006-10-06,0.900107094226529
2006-10-09,0.8945189244479692
2006-10-10,0.8745191589247029
2006-10-11,0.869813331742758
2006-10-12,0.8748132731235745
2006-10-13,0.892989530613837
2006-10-16,0.901283551022015
2006-10-17,0.8924013022160938
2006-10-18,0.8825190651340094
2006-10-19,0.901636488060661
2006-10-20,0.8878719435534719
2006-10-23,0.8849308015647562
2006-10-24,0.9012835510220151
2006-10-25,0.9338125814172098
2006-10-26,0.9071658349994463
2006-10-27,0.9154598554076242
2006-10-30,0.8588134607049613
2006-10-31,0.8509312001752034
2006-11-01,0.8544605705616621
2006-11-02,0.8439998879009194
2006-11-03,0.872123690464228
2006-11-06,0.8821842377226475
2006-11-07,0.877782748297089
2006-11-08,0.9018480346368308
2006-11-09,0.9175676397281111
2006-11-10,0.8949314083966674
2006-11-13,0.8843564013352607
2006-11-14,0.8904155945704451
2006-11-15,0.9115656086932583
2006-11-16,0.8809266693153449
2006-11-17,0.885613969742563
2006-11-20,0.892016136179739
2006-11-21,0.9390034648525839
2006-11-22,0.9127088526998968
2006-11-23,0.9127088526998968
2006-11-24,0.9127088526998968
2006-11-27,0.9131661503025522
2006-11-28,0.9358023816339959
2006-11-29,0.9765590304706605
2006-11-30,0.9731292984507449
2006-12-01,0.9771878146743119
2006-12-04,0.9547976350301675
2006-12-05,0.9437747773592039
2006-12-06,0.9307999553090075
2006-12-07,0.9318907589326965
2006-12-08,0.9283887051934842
2006-12-11,0.9161602224647591
2006-12-12,0.9168491510691942
2006-12-13,0.9312592410452974
2006-12-14,0.9588163852227057
2006-12-15,0.9782212075809643
2006-12-18,0.9615720996404468
2006-12-19,0.9820677256223943
2006-12-20,0.9719634394240112
2006-12-21,0.9466453132110171
2006-12-22,0.936311384144489
2006-12-25,0.936311384144489
2006-12-26,0.9022668289419822
2006-12-27,0.9121988829892564
2006-12-28,0.9174232582395568
2006-12-29,0.9197770976380437
2007-01-01,0.978393439732073
2007-01-02,0.978393439732073
2007-01-03,0.9459044995949115
2007-01-04,0.90810251849547
2007-01-05,0.9118277541127009
2007-01-08,0.8968046727710811
2007-01-09,0.8974764365709098
2007-01-10,0.8728043842862984
2007-01-11,0.8491705124196041
2007-01-12,0.8745143285040436
2007-01-15,0.8745143285040436
2007-01-16,0.8362237919138178
2007-01-17,0.8419032494941863
2007-01-18,0.827674070825091
2007-01-19,0.8537507201457075
2007-01-22,0.8399490275310486
2007-01-23,0.8838579522652948
2007-01-24,0.8925908816630657
2007-01-25,0.8819037303021573
2007-01-26,0.90590401878694
2007-01-29,0.8800105777753677
2007-01-30,0.9290493351628502
2007-01-31,0.9165911701478485
2007-02-01,0.9033391024603222
2007-02-02,0.9315295838588087
2007-02-05,0.9238305028046003
2007-02-06,0.9312926890571407
2007-02-07,0.9129333419278743
2007-02-08,0.9436112187438743
2007-02-09,0.9563443143335267
2007-02-12,0.9195663963745772
2007-02-13,0.9529685634097584
2007-02-14,0.9571734461393647
2007-02-15,0.9459209430601369
2007-02-16,0.9744075429607083
2007-02-19,0.9744075429607083
2007-02-20,0.9766580435765538
2007-02-21,1.0095864210083993
2007-02-22,1.0392574949173106
2007-02-23,1.0441730620519207
2007-02-26,1.052819722312801
2007-02-27,1.0755616232729246
2007-02-28,1.0942170889042757
2007-03-01,1.1209269777923372
2007-03-02,1.1160561888725549
2007-03-05,1.082547508472606
2007-03-06,1.0875943500039469
2007-03-07,1.1123590840298285
2007-03-08,1.1303164504087855
2007-03-09,1.1162322414841135
2007-03-12,1.1211617146077488
2007-03-13,1.1336614500283952
2007-03-14,1.1316075028935473
2007-03-15,1.1042019796942895
2007-03-16,1.1191664516767537
2007-03-19,1.1490953956416818
2007-03-20,1.1397059230252338
