Date,AAPL,MSFT,MS,TWTR,NOK,M,DAL,T,VALE,GE,AMD,UAL,F,INFY,OSTK,FB,MRO,C,ZNGA,PLUG,FCEL,FCX,ET,AA,JPM,PCG,PFE,BABA,CSCO,TSLA,OXY,VZ,SEDG,SCHW,VER,DIS,EBS,KO,INO,AUY,XOM,TSM,MU,UAA,VIPS,HL,NVDA,JNJ
2017-08-29,0.008878549103950917,0.0030161966016830632,-0.0028625159027493297,0.009495611039085361,-0.001611640800859293,-0.010451368832375962,-0.007053611207797239,-0.00237498874086306,0.0027688699314185605,-0.0012267680940363235,-0.006562773879636108,-0.004125714108923262,0.004623234353231087,-0.002616087869090844,0.018868466478694668,0.004831632996577184,-0.0036697253571205124,-0.0048783332672632795,-0.0027586855790167064,-0.004618941278365041,-0.006733972356861351,-0.020820511186989243,0.002961165112090214,0.019491091355884116,-0.005473467505599849,-0.0007113242452856383,0.0008958871362256815,-0.005302204026818913,-0.0019042015546020252,0.004906020392325239,-0.0008459392406052757,-0.0020593559567587683,0.0,-0.009146420591465088,-0.004761909164848088,9.751997633067333e-05,-0.002767742457804978,0.0006603410462644455,0.037675653445903956,-0.0034542314543866137,-0.0002616305625755544,0.002987119887742473,0.012787885963103207,-0.029978263547305595,0.01785760029271799,-0.009460754214591915,-0.0016380279329757386,0.0035612933942896774
2017-08-30,0.0026972518543111335,0.013056068100457452,0.006812494845399364,0.0,-0.0032310175946805852,-0.005266979336389532,0.004494451598969551,-0.00476696647343644,-0.003693444676395874,-0.006568193250135579,0.041907861964797455,-0.013930237797139533,0.009182748549772413,-0.014512145340217941,0.020810034798050214,0.011066154946657747,0.0018365022916113638,0.0078234771732264,0.032611619752205945,-0.013986227983039834,0.006733972356861351,-0.04367503719085297,0.001772566863372571,0.0020908394753282877,0.0023024963742743765,-0.002137231317822952,-0.0014936294484293455,0.022678561839548195,0.016070937798843943,0.01661615728784316,0.0015221370869626938,-0.008072058747126132,-0.005623243213395135,0.009904827379565884,-0.002389542121131516,0.002920592498454333,0.000554077126446284,-0.0013210343882890108,-0.015241561128309211,-0.024519677146107366,-0.004588647640052734,0.001354809477797314,0.004121136528548952,-0.012247597301764834,0.025124258774669617,-0.021134337069682152,0.00593255422590655,-0.00866003079218558
2017-08-31,0.003971252412469539,0.010216442041572016,-0.003510311802916277,-0.0011820602838250593,0.0,-0.0028845916825077644,0.007657914341495875,-0.005590300520368352,0.023767048684151693,0.011058950479625906,0.02571235710686759,-0.0009679202806420761,0.008193050418443537,-0.003327802766087462,0.004566235279073627,0.011992322816864132,0.019982524293112203,0.0002939818152869478,0.0026702260059476846,0.004683844604938536,0.03300631863440007,0.014996825864785901,0.025066907817786976,0.01816770457987138,-0.004610306475290926,0.0038436469438982712,0.013952947559544349,0.0028572600873539855,0.006853588112774478,0.0076719541195657825,0.008917407435169444,-0.0031220279483776814,0.005623243213395135,0.008305114453365015,0.009523872860952132,-0.016367355144826234,0.03350451890625772,0.00351880393492765,0.01355951663467847,0.04845241994620442,0.0030178249823737957,0.001082568839188891,0.011324396057603714,-0.004941327273464857,0.004305707401628833,0.02492940426100687,0.022440723381463634,0.009869407326411839
2017-09-01,0.00030485018551917875,-0.011162703587791256,0.015050968754259486,-0.002961165112090214,0.0064516293271643654,0.0303484355469692,0.006968708050481887,0.0005337725808658433,0.02056402344476238,0.02374829949016366,0.014509577454441036,0.00755693318937567,0.028598968480988862,-0.010723953080772564,0.1139792841659748,0.0002907238658771405,0.013399090138591863,0.008052207320948135,-0.0026702260059476846,0.02309569190207117,0.03822127732738867,0.01943109493470052,0.022204121883396155,0.026092344409656132,0.008872368567215183,-0.0072726809941530135,0.0011785775420189992,-0.004084329206153647,0.0027902716887862056,-0.001405876819723595,0.0008371576335086672,-0.001042925364656,0.009302392662313697,0.006495109445578073,0.010607071308673888,0.0029600717841864466,-0.007529010827040938,0.005036680903396817,0.0,0.0,0.003139281340410527,0.006739478043782832,0.019514299972617,0.013530416601341688,-0.02061934482269212,0.009425086409092787,0.006001808219138205,-0.010174699537788712
2017-09-05,-0.012081226212116825,-0.0044730921649254185,-0.028548255513928034,-0.012533795259511038,-0.019481117474581255,-0.018859569723790326,-0.03599360895227299,-0.010460049541186844,0.00705469615701837,-0.01563471433868413,-0.02068243065641795,-0.021534092757859113,0.0008806055338528296,-0.012885938597250624,-0.03306090982406751,-0.0075859792565680095,0.0017730061131633335,-0.020923086996845974,-0.021622443112089496,-0.03721367218611704,-0.03822127732738867,-0.01875471824438657,-0.001690656183992445,-0.01386122691353986,-0.024171971233939438,-0.00042955277860468044,-0.004722554567355264,-0.006569680745942108,-0.021277348285647868,-0.01648286976905844,0.016103962379560244,-0.011754912133294937,-0.02058067885542947,-0.03522470809397449,0.007009423560676797,0.0009847216440466156,-0.017974336298377303,0.0030534242765560826,-0.022128581992423735,0.06538277353697097,0.007935008924098597,-0.009990706783566505,-0.01639123737742265,0.02354466606078054,-0.0054975610575724865,0.024097572879746565,-0.027055209752780307,-0.00866141860999381
2017-09-06,-0.001049403880760913,-0.002856937953297667,0.004001790734169397,0.010752810154145642,0.009787997229406376,0.05374150131867861,0.033254147364973896,-0.014119171799175767,0.010489596614699614,0.006845211111778049,-0.004654812147034892,-0.012682318400761616,0.012248652298272766,-0.0020498629302505567,0.018731068762343206,0.007992779792854954,0.038232248857605455,0.0023794780519228453,-0.013755427578821422,0.014117980284045872,-0.02631728354661167,0.01809097609127397,0.006185041437473782,0.00022514657162631124,0.006680778271674015,-0.0022935221717217402,0.005605633172418134,-0.010530765200462255,0.007875296439719737,-0.014579862930113485,0.014713322643435944,-0.009547134375653687,-0.01140701122572052,0.004118405971454742,0.002325524805157464,-0.0009847216440466156,0.0021960434404602047,0.0008707209240386149,0.030510812901496376,-0.032157157495637634,0.020518781984119272,0.011333148546025296,0.00559703905264497,0.01598142628398458,0.0054975610575724865,0.0,-0.0006029549389694466,0.005910170297949158
2017-09-07,-0.0040227127239855776,0.012725159198466507,-0.022437558002306623,0.022908455455196375,0.004858343165853984,-0.020506563617313844,-0.005713706424813836,-0.026882628820096954,0.012100436429169026,-0.03678389655444558,-0.018046746689086568,-0.02943615014639711,-0.008733713431011925,-0.0027397251462051297,0.0,0.0064871954469962745,0.004253531915112685,-0.018893981784157354,0.021918730273874365,0.013921324656466338,0.013245214201674571,0.00991085854447915,0.0,0.006729483394322333,-0.0176896891859748,0.009000664563689753,0.0,0.013821000651868864,-0.003457511176724104,0.01749328698558461,0.00388730128896686,-0.015251054486053128,0.0038168131144535877,-0.021288438560163492,0.0011607928346384355,-0.044729479658349725,0.029982004417477892,0.006938442888538621,0.01491330951302916,0.025807936064341286,0.003168369723140607,0.007218329772880949,0.016605575535706407,0.017462564330738672,0.014153759986440306,0.0,0.004633145710077002,0.011565253071987414
2017-09-08,-0.016443457991349497,-0.0048542838269387545,-0.0013624292444047725,0.013268233245193883,-0.032843722023820465,-0.018587878468638408,0.006979024459394356,-0.0002808911867342445,-0.04660189904897338,-0.008361201691052145,-0.03054900843270225,-0.00341998893504325,-0.0035149388672608417,-0.0034352621432967023,-0.0166323840546041,-0.013133671710064299,-0.04071582832604381,0.0016637773467547134,-0.0027137032379518367,-0.018605169261404875,-0.01993424928946297,-0.06589821886855374,-0.0033688670002560706,-0.048555425374867234,-0.0012432961448824997,0.0046825461677810765,0.0032309264530705484,-0.008719247805926145,-0.008855234577752391,-0.020778522143715783,-0.02653716576895082,-0.0019499551460611109,-0.021174967450098947,0.014845947573558949,0.0034742054438474668,0.00010304575676922667,0.0015952557921767863,0.0004320686650109984,-0.004946379860556016,-0.019293261114412985,-0.0026607438757597635,-0.001066122570045902,-0.010423152116158185,0.005179876478937917,-0.0043336971152103665,-0.043037515019668904,-0.0175012754281596,-0.009195692889504059
2017-09-11,0.01793066546120592,0.010488179381334284,0.025794893217938597,0.01196249416560935,0.01491330951302916,0.007476663345923118,0.028463517579028874,0.004205852885055261,0.012522555901029353,-0.004207047585516044,0.024194743785053596,0.0350085904867381,0.0043917674298810105,0.002749140057189292,0.020747631865818406,0.014864104720963667,0.01578974471115746,0.02300670562426088,0.01617284365498839,0.018605169261404875,0.0066890350877883975,0.010478654847035251,-0.004509586021033574,0.02296813352180571,0.015375453039540687,0.012939676868212402,0.006430926185405195,0.02950133841205993,0.022303393640887847,0.0574059324498819,0.0028180402701458718,0.004112085158541223,-0.03363325369400183,0.016156295893820616,-0.004634998278485902,0.00020598108308345076,0.0,0.004740392876596999,-0.0033112580359919708,-0.06713923833043767,0.0054406448623387504,0.009025815239761759,0.030052280487855132,0.0,0.026782532687112948,-0.019305600232920606,0.03192430485199438,0.01688227359327321
2017-09-12,-0.003970717392484779,-0.001070688401904718,0.012980055818897274,0.028469700071473092,0.0016434233475588478,0.033870504979839566,0.004496251583173461,0.014444602342403634,0.0035492461323127777,0.007978258650385595,-0.02012140289051878,0.012818623988879452,0.015652520016325777,-0.002061129779838522,-0.006179200505642246,-0.0031748102461630623,0.00866559857656446,0.0158245328706883,0.013280395052798877,0.0,0.0,-0.006273994153738638,0.002820833237718201,0.03160537441255418,0.012176356686366852,-0.01975782426313799,0.03013570729135706,0.0071557681044254196,0.006811209796728779,-0.002587971375181297,0.006106115779908272,0.010527579830841294,0.06050622780912773,0.013392462177744147,-0.00816327523113447,0.00820604737491859,0.02207131539968543,0.004290027157423548,-0.004987576305126362,0.010362776794199169,0.0031496089028957286,0.0005284136863270561,0.025101046025187035,0.006865063336545241,0.037348704193174154,0.015474181596302206,0.003602972559233031,-0.004363547442439497
2017-09-13,-0.007550544340038101,0.007071865905396102,0.010220839535416637,0.0016497493955229814,-0.011560850624911634,0.01916708177776716,-0.00122426811885612,0.007966006284989557,-0.022392337389134376,0.008329859933456252,-0.006525302290037338,0.006834821785841605,0.0025850710580108682,-0.0006880102773507701,0.03651519664667102,0.0005201950081206164,0.02723570003832476,0.00868435726855843,0.013106335218722842,0.07968808486331325,0.032789843332115876,-0.02549717537321472,0.0,-0.002002006068310358,0.0028565404495761726,-0.008732438012399868,-0.008803054356224749,0.020662379410471665,-0.007121861397770157,0.009547689565841289,0.012589072830333947,0.009783129494896237,0.016901839459652734,-0.0010045434253558305,0.005837750425977006,0.009455617291141749,-0.008612816174069504,0.0032054244976906787,-0.01342300744464997,-0.03496864769598118,0.003390430180093773,-0.008754581281587459,0.008710834186035132,0.03253230778956384,0.007103089059340206,-0.027239011625800336,0.004470826415094997,-0.0013581406443057276
2017-09-14,-0.008618272125266557,-0.005867498550339079,0.004317730143960308,0.0005492074609403375,-0.0016624695217608565,-0.02911738172879641,-0.014601783022290427,-0.006312619991255097,-0.02754996962404732,0.0062022555463143725,0.0032679735818232913,-0.006671570558501649,-0.005176842031895834,0.0013755475219923152,-0.018090976322481467,-0.012150937434015852,0.0016778911348964698,-0.002164056660039826,-0.01839734784725433,-0.0524136935490207,-0.012987182792387308,-0.005755406239753569,-0.014184634991956102,-0.0024523613109685982,-0.0019767226122633375,0.007734116015492454,0.01892974056074692,-0.010503621597575119,0.00031065160104137846,0.03067981832359923,0.0004873319959015632,-0.001482573491893291,0.003717490502134879,0.004762571709830077,0.0,-0.00935344520684378,-0.0010490668259999225,-0.01634792969025245,0.0,0.01413449783580023,0.004003504770283328,-0.00400475001893863,-0.0002890941540005798,-0.009426189492263592,-0.001011657005885791,0.0039370090790544765,-0.005709767709646485,0.012976934872464874
2017-09-15,0.010057955578684386,0.00719620558014622,0.0038701469865101146,-0.011043671566977498,0.024651966144050963,0.026022101984371382,-0.0004144313708058789,0.02124838315390143,0.01019004737540774,-0.013696033304283262,0.020985453057488446,-0.023958201226435882,0.005176842031895834,0.0068493026977600735,0.004048604001445799,0.003969606284867311,0.005850388097640824,-0.0028926394194614957,0.013175408742137185,0.008928622191168523,-0.026491695627516965,0.0014419943326857698,-0.0005716049853980998,-0.003353780894313374,0.0071198231838556225,0.002707167686196499,-0.01040940419305647,-0.0022612171976472695,0.007736384265272012,0.005729721597043991,-0.003742025945704164,0.01431001478522198,-0.0018570532376847027,0.005486233309645261,0.010422810071161415,0.006312974056149834,-0.0013128329510232462,0.0015169510792736318,0.008410430477328035,0.003502627333677344,-0.00024970833748305665,0.00719716417196592,0.0020222364664141956,-0.008953604297103013,0.015068052007966681,-0.005911388549422414,0.06130503254998221,0.00201023246707166
2017-09-18,-0.007597002177625711,-0.0019936724257281213,0.015332524273576453,-0.023028248177940025,0.008084149313550393,-0.021486929557906986,-0.00602851671507576,0.008588343428850731,0.005514670713953507,0.021906210038451057,0.04375693796163693,-0.028667871608003992,0.0008602347955717349,0.010186884233373439,-0.004048604001445799,-0.009542030028518056,0.0016653174025607065,0.0223440628501832,0.0026143781296879,0.0932879460066458,-0.013513706830160288,0.017851241471899648,0.008539740034145371,0.005806142205281972,0.014089269759926637,-0.009004523816133592,0.0053588797577082126,0.018392347812462795,0.0024631118420339604,0.013572213037003067,0.007308205833128412,0.004794163229455695,-0.0037244133778422395,0.010883175390281163,-0.0011527642385447123,-0.004272188161714929,-0.005004684241350699,-0.0015169510792736318,0.005012576967321936,-0.04286366427143706,0.00024970833748305665,0.011093567604337107,0.022261157818045163,-0.023891924572656098,0.007944423722818339,-0.011928559556882767,0.04047771406186129,0.006893315131133448
2017-09-19,0.0003780564616384652,0.0037184474179836613,0.007369198144691502,0.009049826732992816,0.0016089709316244871,-0.014585476753542714,-0.0012517747975406834,0.020891965584968197,-0.011987245148832315,-0.010686497498521241,0.0030534345971298116,-0.009857402555849326,0.007708830562173308,0.0,-0.004065061849687801,0.014655970005852836,-0.0016653174025607065,0.007760223095623964,0.012970399857799242,-0.024591379106018052,0.059423418391447935,0.02446815054847562,0.006779734473298937,0.028319330899524875,0.010917418391347411,-0.005326475499292549,-0.0028168602885236815,0.0004999949884290089,-0.0009228974139481316,-0.02605066092824071,0.000970425005236919,0.02566085573125454,0.005581466615526942,0.009548349639869613,-0.008106551975807452,0.003358287724558373,-0.010351768552240959,-0.0028233500761505326,0.011599164123644368,0.01088938943297002,0.0016219189481860852,0.006023313888278814,0.014570177898427517,-0.03277071291782807,-0.026053505161762303,0.025667769056748835,-0.0010669349817566953,-0.001182584457853686
2017-09-20,-0.016899947184095154,-0.006649844743740196,0.004604470803968308,-0.007914082313891235,-0.0064516293271643654,-0.013869900701731996,0.002918479997009449,0.005741175019438494,-0.017782366688097184,0.004946442944515184,0.046173495342824555,0.008996608214898671,-0.0008536260656275552,0.0026990543638771847,-0.006128706498414793,-0.002030846391434693,0.034401432860162284,0.004347493801713398,0.00770221281859329,0.12833114076358554,0.0560894647985295,-0.02093581271851086,-0.0033840677678083075,0.027749896439061228,0.007001153340190136,-0.0033253225826825883,0.015117894228270146,-0.011843110049022165,0.003379840224523978,-0.0031775368210116284,0.010132793677173346,0.0028334240790073295,-0.009319731683732346,0.013793314492551279,-0.011696084120135453,0.007893167692080816,0.003728350323989993,-0.004359221519452561,-0.0033003297825260347,-0.02930609842821852,0.004105271950636258,-0.01261182110536252,0.0005561862549394725,-0.0161921707024284,-0.030930319447012078,-0.013739209499866067,-0.00809248906139981,-0.014901184541970203
2017-09-21,-0.01732097770258889,-0.00978892629862571,0.007696323807563132,-0.0022727802204074443,-0.02125994012350385,-0.015009648550555088,0.0024947815628246772,-0.00547944176685089,-0.02582644353987229,0.017526438408917766,-0.024310584221213904,0.00806244019765856,0.0008536260656275552,-0.013568716037264394,-0.004106797715333954,-0.006175722042334186,0.024653293961711675,0.004189407736119755,-0.01028291847846341,-0.10373976165756749,0.0,-0.014204838564064293,-0.02228034434813786,-0.02666824708216131,0.004535158449739285,0.0018808838687043306,-0.0005558770837379434,-0.003151899746562492,0.0030628596681299136,-0.020071156982071514,0.004152007211136954,-0.01097350831898014,-0.01890415409383772,0.011232074279873938,-0.001177190132006345,-0.0032306913237611923,0.0013281776155125158,-0.00833514920290046,0.038902761078474235,0.0037105757856251698,-0.008227466655434057,0.011044076915012635,-0.001669487655417079,-0.003027622256393414,-0.024378578511559112,0.00787404903980038,-0.027715914602631564,-0.011095718726624071
2017-09-22,-0.009827123149386274,0.0026914909793926967,-0.0008291273489051676,0.0017050692502711406,-0.008298834341118333,0.017334743489819893,0.006416277209786436,0.009634208752621998,-0.015625303350277342,0.004836787266368603,-0.008236636346247383,0.004602419482315767,0.010186835410455952,-0.0034211589910901896,-0.004123654260753007,-0.003336794165273105,0.004702235998314652,-0.00502935680324601,-0.005181353941462241,0.03968771070858845,0.053109823653073374,0.005706212165752511,0.001154760989525716,-0.01898996106960249,-0.0021067841733248827,-0.00405560775445668,-0.0002781075004172351,0.0042190595173616785,0.020282159520344845,-0.04290138913236152,0.0030232918053165747,0.01942600338239009,0.022642419162043126,0.010872219350544832,-0.010657312928060048,-0.002936868976729734,0.017629768501181253,0.0019804198224320224,-0.02250896732232177,0.011049825512574718,0.00037543057515154743,-0.012366983232025675,0.004445682465977985,-0.004863226887938943,0.0032137881461795637,0.005865160460065688,-0.009784348313055524,-0.002736192413083316
2017-09-25,-0.008861295433079341,-0.015575604114210329,-0.01000424199912775,-0.03643080324327741,-0.011735285166377007,0.012921212457943643,-0.0030995277311633984,0.013640638359451174,-0.030986933219954604,0.009603872758092713,-0.053273926818076855,0.01082553537626385,0.008410430477328035,-0.019377750101404523,-0.02298956588092027,-0.04601752733996456,0.03079532230778881,-0.00787412949726285,-0.010443949408814879,0.011605535416091217,0.03390160952948795,-0.012164734743720818,0.01261480711444607,-0.001985225105930244,-0.007515241163583042,0.005644408686373836,-0.01259288445626039,-0.04918601681606738,0.010433908579780216,-0.017527187627053742,0.0257229238661969,0.0,0.0,-0.0009407553632838628,0.008298879754181865,0.009789665201911824,0.005462338621071705,0.004386867039069653,0.02250896732232177,0.03243524509376172,0.013176140628671007,-0.018707139913912485,-0.033834656398586294,0.01991015558504916,-0.0370412870761605,-0.0019512647911748005,-0.045722249338094656,-0.0016758171407351696
