Date,Open,High,Low,Close,Adj Close,Volume
2010-01-12,60.520000,61.680000,60.500000,61.549999,43.843567,9081800
2010-01-13,61.410000,62.340000,61.410000,62.049999,44.199715,7380100
2010-01-14,62.020000,62.919998,61.759998,62.799999,44.733978,7211600
2010-01-15,62.610001,62.910000,61.820000,62.290001,44.370670,8361200
2010-01-19,62.230000,62.410000,61.970001,62.330002,44.399174,5615800
2010-01-20,62.090000,62.150002,61.439999,61.950001,44.128483,5606000
2010-01-21,62.009998,62.160000,60.740002,60.939999,43.409031,7121500
2010-01-22,60.750000,61.240002,60.310001,60.389999,43.017269,7229000
2010-01-25,60.700001,60.700001,60.080002,60.230000,42.903290,4903800
2010-01-26,60.099998,60.529999,59.820000,60.250000,42.917549,5001700
2010-01-27,60.049999,60.389999,59.599998,60.290001,42.946041,6145900
2010-01-28,60.299999,60.500000,59.500000,59.740002,42.554245,9285900
2010-01-29,59.840000,60.360001,59.119999,59.619999,42.468773,8127200
2010-02-01,59.930000,60.750000,59.520000,60.700001,43.238091,7303200
2010-02-02,60.680000,61.279999,60.340000,61.150002,43.558624,6296700
2010-02-03,60.919998,61.400002,60.560001,61.290001,43.658367,4863000
2010-02-04,60.830002,60.930000,59.619999,59.639999,42.483025,6920300
2010-02-05,59.509998,59.790001,58.950001,59.509998,42.390419,7347800
2010-02-08,59.599998,59.660000,58.750000,58.959999,41.998638,7047700
2010-02-09,59.290001,60.480000,59.290001,60.049999,42.775082,7940200
2010-02-10,59.959999,60.669998,59.509998,60.380001,43.010155,10917200
2010-02-11,60.869999,61.700001,60.500000,61.189999,43.587139,14391100
2010-02-12,61.060001,61.220001,60.490002,60.919998,43.394798,8566800
2010-02-16,61.029999,61.450001,60.500000,61.310001,43.672604,6930800
2010-02-17,61.480000,62.200001,61.250000,62.110001,44.242462,6703500
2010-02-18,61.970001,62.720001,61.970001,62.529999,44.541630,6942900
2010-02-19,62.320000,62.919998,61.980000,62.660000,44.634247,6416500
2010-02-22,62.689999,62.869999,62.099998,62.410000,44.456146,4709500
2010-02-23,62.220001,62.480000,61.700001,61.779999,44.007393,5159400
2010-02-24,61.980000,62.160000,61.580002,62.080002,44.221096,6888100
2010-02-25,61.509998,62.340000,61.020000,62.299999,44.377800,8074100
2010-02-26,62.500000,62.590000,61.910000,62.470001,44.498905,14785800
2010-03-01,62.650002,63.580002,62.470001,63.430000,45.182739,9016500
2010-03-02,63.610001,64.000000,63.419998,63.799999,45.446289,9527200
2010-03-03,63.820000,64.269997,63.799999,63.980000,45.898243,8486300
2010-03-04,64.430000,64.500000,63.959999,64.110001,45.991501,7830600
2010-03-05,64.300003,64.480003,63.910000,64.370003,46.178024,8448600
2010-03-08,64.269997,64.459999,63.799999,64.150002,46.020199,5086300
2010-03-09,63.880001,64.650002,63.799999,64.360001,46.170849,7655400
2010-03-10,64.300003,64.589996,64.010002,64.430000,46.221058,6450000
2010-03-11,64.199997,65.000000,63.900002,64.970001,46.608452,7536900
2010-03-12,64.919998,65.250000,64.680000,65.099998,46.701710,6896400
2010-03-15,65.690002,66.260002,65.400002,66.150002,47.454967,10468000
2010-03-16,66.250000,66.300003,65.830002,66.070000,47.397583,7474500
2010-03-17,66.150002,66.580002,66.019997,66.570000,47.756264,6922300
2010-03-18,66.570000,66.730003,66.160004,66.519997,47.720390,6961900
2010-03-19,66.559998,66.980003,66.260002,66.559998,47.749081,10947400
2010-03-22,66.430000,66.559998,66.150002,66.309998,47.569748,6763000
2010-03-23,66.389999,67.000000,66.239998,66.860001,47.964298,6412800
2010-03-24,66.620003,67.000000,66.250000,66.260002,47.533886,7661200
2010-03-25,66.370003,67.000000,66.349998,66.550003,47.741920,6246600
2010-03-26,66.639999,66.809998,66.339996,66.589996,47.770607,5313400
2010-03-29,66.610001,66.870003,66.300003,66.550003,47.741920,6825600
2010-03-30,66.519997,67.000000,66.360001,66.769997,47.899731,5733800
2010-03-31,66.680000,66.709999,66.059998,66.160004,47.462147,8123900
2010-04-01,66.320000,66.680000,66.250000,66.680000,47.835178,5074100
2010-04-05,66.680000,66.680000,65.830002,65.980003,47.333019,6732600
2010-04-06,65.790001,66.629997,65.790001,66.389999,47.627151,6734700
2010-04-07,66.389999,66.519997,65.750000,65.989998,47.340179,8204200
2010-04-08,65.750000,66.190002,65.620003,65.970001,47.325832,6646300
2010-04-09,65.930000,66.430000,65.860001,66.360001,47.605614,4757700
2010-04-12,66.349998,66.669998,66.260002,66.320000,47.576912,5074000
2010-04-13,66.160004,66.500000,66.019997,66.389999,47.627151,5190800
2010-04-14,66.199997,66.300003,65.830002,66.290001,47.555393,5202300
2010-04-15,65.970001,66.500000,65.800003,66.269997,47.541050,5968500
2010-04-16,66.010002,66.650002,65.959999,66.139999,47.447792,7374400
2010-04-19,66.080002,66.389999,65.699997,66.120003,47.433453,6354600
2010-04-20,66.169998,66.400002,65.720001,65.900002,47.275623,6780900
2010-04-21,65.820000,66.309998,65.610001,65.980003,47.333019,6534300
2010-04-22,65.750000,65.790001,64.500000,64.760002,46.457794,9689700
2010-04-23,64.849998,64.849998,64.169998,64.709999,46.421928,9008900
2010-04-26,64.839996,65.440002,64.610001,65.019997,46.644325,8096900
2010-04-27,64.930000,65.199997,64.070000,64.230003,46.077591,8615300
2010-04-28,64.279999,64.820000,63.599998,64.750000,46.450630,10229300
2010-04-29,64.949997,65.500000,64.830002,65.199997,46.773449,7714000
2010-04-30,65.330002,65.980003,65.180000,65.220001,46.787804,8274200
2010-05-03,65.279999,66.000000,64.889999,65.690002,47.124977,5807900
2010-05-04,65.300003,65.980003,65.050003,65.430000,46.938457,8383100
2010-05-05,65.099998,65.949997,65.019997,65.199997,46.773449,7658800
2010-05-06,65.160004,66.199997,61.910000,64.699997,46.414761,14046200
2010-05-07,64.459999,65.040001,63.660000,64.570000,46.321503,13221500
2010-05-10,65.800003,66.489998,65.660004,66.410004,47.641487,10833800
2010-05-11,66.160004,67.000000,66.019997,66.550003,47.741920,7240800
2010-05-12,67.239998,67.610001,66.809998,66.940002,48.021694,13170400
2010-05-13,67.019997,67.080002,66.459999,66.480003,47.691696,7800500
2010-05-14,66.410004,66.599998,65.769997,66.070000,47.397583,9731800
2010-05-17,66.110001,66.959999,66.070000,66.750000,47.885395,6943800
2010-05-18,66.919998,67.300003,66.400002,66.529999,47.727562,7237500
2010-05-19,66.300003,66.379997,65.500000,66.040001,47.376045,7867800
2010-05-20,65.230003,65.230003,63.860001,63.860001,45.812145,11587400
2010-05-21,63.209999,63.639999,62.139999,63.580002,45.611301,14586400
2010-05-24,63.090000,64.010002,62.599998,63.320000,45.424770,6334000
2010-05-25,61.930000,62.919998,61.650002,62.889999,45.116295,9156900
2010-05-26,63.060001,63.060001,61.040001,61.230000,43.925419,15152900
2010-05-27,61.970001,62.930000,61.520000,62.900002,45.123463,9428400
2010-05-28,62.919998,63.459999,62.730000,62.889999,45.116295,7546700
2010-06-01,62.660000,63.590000,61.900002,62.759998,45.023037,7180000
2010-06-02,62.599998,63.459999,61.830002,63.459999,45.876064,10023900
2010-06-03,63.500000,63.650002,63.000000,63.369999,45.811008,6448400
2010-06-04,62.459999,62.459999,61.290001,61.439999,44.415783,10309800
2010-06-07,61.369999,62.560001,61.290001,61.730000,44.625431,7694100
2010-06-08,61.439999,62.799999,61.400002,62.650002,45.290516,7538300
2010-06-09,62.860001,63.070000,62.330002,62.490002,45.174839,7056300
2010-06-10,63.029999,63.900002,63.029999,63.840000,46.150757,6567800
2010-06-11,63.500000,63.560001,62.939999,63.560001,45.948353,5466100
2010-06-14,63.900002,64.230003,63.240002,63.849998,46.158009,4941800
2010-06-15,63.880001,64.290001,63.840000,64.239998,46.439938,6249100
2010-06-16,63.790001,64.050003,63.560001,63.910000,46.201374,5960000
2010-06-17,63.959999,64.559998,63.750000,64.489998,46.620674,5179300
2010-06-18,64.610001,64.669998,64.029999,64.080002,46.324268,8947600
2010-06-21,64.540001,64.790001,63.740002,64.019997,46.280910,5158800
2010-06-22,64.029999,64.250000,63.180000,63.299999,45.760399,5978900
2010-06-23,63.220001,63.220001,62.310001,62.730000,45.348351,6509700
2010-06-24,62.369999,62.990002,62.250000,62.400002,45.109787,6185400
2010-06-25,62.490002,62.490002,60.770000,60.770000,43.931431,22934200
2010-06-28,61.119999,62.169998,61.000000,61.959999,44.791698,8532400
2010-06-29,61.459999,61.770000,60.889999,61.230000,44.263958,9054500
2010-06-30,61.279999,61.730000,60.500000,60.950001,44.061562,8760700
2010-07-01,61.130001,61.660000,60.320000,61.520000,44.473625,10852500
2010-07-02,61.540001,62.150002,61.380001,61.529999,44.480846,5987800
2010-07-06,61.740002,61.889999,60.950001,61.639999,44.560364,6950100
2010-07-07,61.599998,63.080002,61.270000,62.930000,45.492924,7296200
2010-07-08,63.209999,64.000000,62.910000,64.000000,46.266441,6660800
2010-07-09,64.029999,64.110001,63.299999,63.500000,45.904991,5020500
2010-07-12,63.250000,63.750000,63.049999,63.740002,46.078491,4205300
2010-07-13,64.250000,64.260002,63.349998,63.430000,45.854401,7312300
2010-07-14,63.230000,63.700001,63.060001,63.560001,45.948353,5687500
2010-07-15,63.580002,63.709999,62.990002,63.160000,45.659191,8124100
2010-07-16,63.049999,63.529999,62.240002,62.450001,45.145924,9510200
2010-07-19,62.389999,62.520000,62.000000,62.049999,44.856754,5969400
2010-07-20,61.770000,64.870003,61.709999,64.730003,46.794159,11243100
2010-07-21,64.779999,64.980003,63.669998,63.950001,46.230293,8690200
2010-07-22,64.459999,64.860001,64.000000,64.209999,46.418262,7032800
2010-07-23,64.050003,64.750000,64.050003,64.449997,46.591759,5187700
2010-07-26,64.360001,65.029999,64.190002,64.980003,46.974892,4029100
2010-07-27,65.300003,65.790001,64.709999,65.690002,47.488174,6032200
2010-07-28,65.510002,65.690002,65.000000,65.199997,47.133942,4321400
2010-07-29,65.330002,65.589996,64.709999,64.889999,46.909836,5579600
2010-07-30,64.449997,65.180000,64.309998,64.910004,46.924294,5337400
2010-08-02,65.470001,65.470001,64.879997,65.269997,47.184532,6479700
2010-08-03,65.110001,65.919998,65.000000,65.769997,47.545994,5577200
2010-08-04,65.720001,66.349998,65.370003,66.169998,47.835163,6663800
2010-08-05,65.680000,65.870003,65.059998,65.580002,47.408646,5143100
2010-08-06,65.129997,65.970001,65.129997,65.900002,47.639980,5500700
2010-08-09,66.000000,66.599998,65.930000,66.419998,48.015903,5492700
2010-08-10,66.050003,66.830002,66.000000,66.529999,48.095406,7411000
2010-08-11,65.980003,66.070000,65.449997,65.449997,47.314663,5544600
2010-08-12,64.910004,65.349998,64.779999,65.180000,47.119473,4924700
2010-08-13,65.070000,65.709999,64.860001,65.559998,47.394196,4516700
2010-08-16,65.300003,65.500000,64.800003,65.430000,47.300217,3564500
2010-08-17,65.680000,66.000000,65.220001,65.550003,47.386967,4357200
2010-08-18,65.660004,65.839996,65.250000,65.519997,47.365288,3857900
2010-08-19,65.500000,65.519997,64.260002,64.660004,46.743584,4549600
2010-08-20,64.300003,65.279999,64.300003,64.800003,46.844780,5655000
2010-08-23,65.139999,65.400002,64.779999,64.820000,46.859234,3263900
2010-08-24,64.500000,65.239998,64.209999,64.779999,46.830330,5442800
2010-08-25,64.370003,64.849998,64.199997,64.570000,46.678505,5322700
2010-08-26,64.820000,64.820000,63.849998,64.129997,46.360416,4604900
2010-08-27,64.199997,64.470001,63.380001,64.120003,46.353195,5227700
2010-08-30,64.089996,64.430000,63.599998,63.599998,45.977268,3697900
2010-08-31,63.490002,64.339996,63.180000,64.180000,46.396568,6624800
2010-09-01,64.519997,65.050003,64.519997,64.889999,47.263313,6382100
2010-09-02,64.970001,65.309998,64.519997,64.970001,47.321571,4158600
2010-09-03,65.110001,65.709999,65.110001,65.570000,47.758598,5862600
2010-09-07,65.099998,66.010002,65.099998,65.480003,47.693054,5284700
2010-09-08,65.440002,65.699997,65.260002,65.430000,47.656639,4318900
2010-09-09,65.900002,66.209999,65.419998,66.099998,48.144634,5835800
2010-09-10,66.150002,66.500000,65.860001,66.410004,48.370426,4234800
2010-09-13,66.449997,66.519997,65.849998,66.250000,48.253895,4469200
2010-09-14,66.169998,66.360001,65.930000,65.980003,48.057228,4145400
2010-09-15,65.830002,66.540001,65.760002,66.500000,48.435982,4745000
2010-09-16,66.400002,66.660004,66.169998,66.610001,48.516094,4174900
2010-09-17,66.760002,66.900002,66.099998,66.120003,48.159203,7908400
2010-09-20,66.260002,66.980003,66.050003,66.889999,48.720032,5057100
2010-09-21,66.910004,66.910004,65.930000,66.459999,48.406853,7455500
2010-09-22,66.629997,66.900002,66.309998,66.660004,48.552528,5225800
2010-09-23,66.190002,66.190002,65.660004,65.790001,47.918839,5877800
2010-09-24,66.099998,66.410004,65.830002,66.129997,48.166481,6366300
2010-09-27,66.070000,66.760002,66.059998,66.370003,48.341282,5230300
2010-09-28,66.349998,66.910004,65.809998,66.779999,48.639919,5305300
2010-09-29,66.540001,67.000000,66.230003,66.750000,48.618069,5553200
2010-09-30,66.949997,67.309998,66.250000,66.440002,48.392284,7002300
2010-10-01,66.760002,67.000000,66.279999,67.000000,48.800156,5397000
2010-10-04,66.989998,66.989998,66.519997,66.870003,48.705475,4890200
2010-10-05,67.029999,67.820000,66.910004,67.760002,49.353706,7246100
2010-10-06,67.550003,68.110001,67.400002,68.110001,49.608631,7204100
2010-10-07,66.599998,66.699997,65.180000,66.099998,48.144634,20029500
2010-10-08,66.129997,66.150002,65.269997,65.750000,47.889702,8810500
2010-10-11,65.739998,65.760002,65.300003,65.519997,47.722191,5283100
2010-10-12,65.290001,66.470001,65.000000,66.080002,48.130066,7807800
2010-10-13,66.309998,66.800003,66.199997,66.400002,48.363140,5990500
2010-10-14,66.449997,66.839996,66.449997,66.639999,48.537949,6162300
2010-10-15,66.889999,67.000000,66.459999,66.680000,48.567078,6272100
2010-10-18,66.820000,67.019997,66.480003,66.500000,48.435982,4820100
2010-10-19,66.059998,66.220001,64.949997,65.410004,47.642063,8357700
2010-10-20,65.699997,65.820000,64.870003,64.970001,47.321571,11569400
2010-10-21,65.019997,65.470001,64.820000,65.180000,47.474541,8670700
2010-10-22,65.239998,65.500000,64.849998,65.010002,47.350712,5043200
2010-10-25,65.180000,65.330002,64.879997,65.050003,47.379860,6580800
2010-10-26,64.800003,64.989998,64.550003,64.790001,47.190487,6900800
2010-10-27,64.500000,64.510002,63.779999,64.269997,46.811729,7961700
2010-10-28,64.370003,65.120003,64.349998,65.010002,47.350712,6436100
2010-10-29,65.070000,65.300003,64.860001,65.300003,47.561939,5549400
2010-11-01,65.489998,65.889999,65.139999,65.550003,47.744041,5916600
2010-11-02,65.769997,66.099998,65.660004,65.800003,47.926136,4670800
2010-11-03,65.720001,65.750000,64.580002,65.199997,47.489101,7577100
2010-11-04,65.739998,65.830002,64.500000,65.349998,47.598370,9981300
2010-11-05,65.260002,65.349998,64.760002,65.080002,47.401707,6940900
2010-11-08,65.000000,65.309998,64.750000,65.110001,47.423561,5521500
2010-11-09,65.330002,65.419998,64.800003,65.300003,47.561939,6301300
2010-11-10,65.040001,65.389999,64.620003,65.250000,47.525524,7065800
2010-11-11,64.980003,65.220001,64.699997,64.900002,47.270592,4743500
2010-11-12,64.629997,64.900002,64.370003,64.639999,47.081223,4914000
2010-11-15,64.860001,64.970001,64.360001,64.419998,46.920986,5533000
2010-11-16,64.279999,65.000000,63.830002,64.040001,46.644222,8021500
2010-11-17,64.120003,64.239998,63.720001,63.939999,46.571377,5016700
2010-11-18,64.000000,64.989998,63.610001,64.769997,47.175900,6984000
2010-11-19,64.419998,64.709999,64.269997,64.709999,47.132210,5511800
2010-11-22,64.760002,64.849998,64.169998,64.699997,47.124924,4630100
2010-11-23,64.110001,64.239998,63.590000,63.889999,46.534962,7198400
2010-11-24,64.199997,64.410004,63.900002,64.330002,46.855438,5270200
2010-11-26,64.330002,64.339996,63.869999,63.900002,46.542236,2386800
2010-11-29,63.759998,64.139999,63.430000,64.010002,46.622364,5782100
2010-11-30,64.050003,64.860001,63.770000,64.629997,47.073944,11252100
2010-12-01,64.790001,65.720001,64.589996,65.629997,48.159988,9970600
2010-12-02,65.500000,65.559998,64.760002,65.199997,47.844440,8829800
2010-12-03,65.080002,65.629997,65.029999,65.169998,47.822422,5679100
2010-12-06,65.160004,65.169998,64.680000,64.730003,47.499561,4502700
2010-12-07,64.980003,65.070000,64.610001,64.680000,47.462872,5630100
2010-12-08,64.800003,64.879997,64.470001,64.629997,47.426178,5431600
2010-12-09,64.790001,64.790001,64.279999,64.720001,47.492210,6173400
2010-12-10,64.839996,65.000000,64.589996,64.900002,47.624298,5426900
2010-12-13,65.059998,65.720001,64.800003,65.529999,48.086601,9261700
2010-12-14,65.639999,65.870003,65.330002,65.589996,48.130623,5751600
2010-12-15,65.370003,65.480003,65.099998,65.239998,47.873791,4526400
2010-12-16,65.239998,65.790001,65.190002,65.750000,48.248035,4830000
2010-12-17,65.730003,66.000000,65.459999,65.970001,48.409477,7334800
2010-12-20,65.820000,66.349998,65.750000,66.309998,48.658974,5549500
2010-12-21,66.370003,66.510002,65.120003,65.400002,47.991215,7830800
2010-12-22,65.459999,65.720001,65.209999,65.680000,48.196663,3977600
2010-12-23,65.650002,65.919998,65.510002,65.690002,48.204014,3297400
2010-12-27,65.639999,65.709999,65.410004,65.419998,48.005882,2358500
2010-12-28,65.199997,65.529999,65.180000,65.279999,47.903160,3071200
2010-12-29,65.440002,65.769997,65.330002,65.330002,47.939842,3248600
2010-12-30,65.309998,65.620003,65.089996,65.120003,47.785748,3507400
2010-12-31,65.050003,65.550003,65.029999,65.330002,47.939842,2977400
2011-01-03,65.910004,66.089996,65.599998,65.750000,48.248035,6787300
2011-01-04,66.099998,66.190002,65.120003,65.410004,47.998550,7897100
2011-01-05,65.709999,66.879997,65.559998,66.589996,48.864433,10381900
2011-01-06,66.709999,66.949997,66.379997,66.839996,49.047905,7648900
2011-01-07,66.820000,66.820000,66.250000,66.389999,48.717693,4899100
2011-01-10,66.129997,66.320000,65.839996,66.050003,48.468182,5220500
2011-01-11,66.339996,66.750000,66.010002,66.330002,48.673645,4686400
2011-01-12,66.709999,67.070000,66.550003,66.730003,48.967182,5265100
2011-01-13,66.699997,67.459999,66.650002,66.910004,49.099270,7943000
2011-01-14,67.150002,67.160004,66.570000,66.779999,49.003868,5986100
2011-01-18,66.459999,67.150002,66.400002,66.570000,48.849766,6066000
2011-01-19,66.669998,66.690002,65.690002,65.900002,48.358112,7872400
2011-01-20,65.940002,66.330002,65.809998,65.900002,48.358112,7131000
2011-01-21,66.190002,66.320000,65.669998,65.870003,48.336098,5564400
2011-01-24,65.790001,66.180000,65.599998,66.180000,48.563591,4713700
2011-01-25,66.010002,66.250000,65.750000,65.769997,48.262711,4986100
2011-01-26,65.889999,66.040001,65.519997,65.860001,48.328766,6797600
2011-01-27,65.730003,65.949997,65.449997,65.559998,48.108612,6819700
2011-01-28,65.449997,65.839996,64.120003,64.400002,47.257397,10455700
2011-01-31,64.349998,64.680000,64.089996,64.309998,47.191349,8666100
2011-02-01,64.529999,65.139999,64.300003,65.050003,47.734375,7138100
2011-02-02,64.440002,64.860001,64.040001,64.650002,47.440853,8221000
2011-02-03,64.510002,64.680000,64.010002,64.180000,47.095966,6693300
2011-02-04,64.150002,64.279999,63.660000,63.840000,46.846451,8423900
2011-02-07,63.950001,63.980000,63.259998,63.680000,46.729053,8157900
2011-02-08,63.619999,64.269997,63.509998,64.169998,47.088615,6064800
2011-02-09,64.379997,64.760002,63.970001,64.419998,47.272068,6132000
2011-02-10,63.480000,64.190002,62.939999,63.360001,46.494240,15759300
2011-02-11,62.619999,64.019997,62.560001,63.869999,46.868484,9016500
2011-02-14,63.959999,64.330002,63.169998,63.340000,46.479565,9108700
2011-02-15,63.290001,64.449997,63.060001,64.349998,47.220711,9487900
2011-02-16,64.089996,64.480003,63.840000,63.959999,46.934521,8043300
2011-02-17,63.279999,64.709999,63.220001,64.699997,47.477535,10851000
2011-02-18,64.510002,64.510002,63.200001,63.410000,46.530918,14023700
2011-02-22,62.660000,63.529999,62.570000,63.150002,46.340130,9637500
2011-02-23,63.200001,63.770000,62.900002,62.930000,46.178692,9527000
2011-02-24,62.849998,63.200001,62.709999,63.029999,46.252083,9120900
2011-02-25,62.990002,63.889999,62.889999,63.599998,46.670341,6523300
2011-02-28,63.779999,63.959999,63.369999,63.419998,46.538261,8022500
2011-03-01,63.689999,63.950001,63.189999,63.209999,46.384159,8086400
2011-03-02,62.950001,62.990002,62.540001,62.939999,46.539440,7061400
2011-03-03,63.189999,63.980000,63.000000,63.750000,47.138382,8445800
2011-03-04,63.779999,63.869999,63.029999,63.400002,46.879585,7662000
2011-03-07,63.430000,63.590000,63.200001,63.470001,46.931347,7018900
2011-03-08,63.310001,63.900002,63.310001,63.790001,47.167957,7520000
2011-03-09,63.700001,64.830002,63.560001,64.650002,47.803864,7746100
2011-03-10,64.339996,64.860001,64.120003,64.430000,47.641190,8663100
2011-03-11,64.610001,64.889999,64.330002,64.650002,47.803864,6875600
2011-03-14,64.260002,64.430000,63.590000,64.139999,47.426746,5896600
2011-03-15,63.439999,63.639999,62.700001,63.009998,46.591206,8730100
2011-03-16,62.889999,62.919998,62.049999,62.310001,46.073601,8406300
2011-03-17,62.910000,63.259998,62.560001,63.080002,46.642963,6753400
2011-03-18,63.490002,63.610001,62.900002,63.240002,46.761272,8427000
2011-03-21,63.849998,64.300003,63.500000,64.099998,47.397163,6524500
2011-03-22,64.019997,64.050003,63.830002,63.939999,47.278870,5038200
2011-03-23,63.950001,64.360001,63.750000,64.199997,47.471104,3908000
2011-03-24,64.360001,64.480003,64.169998,64.199997,47.471104,4146500
2011-03-25,64.190002,64.470001,63.950001,63.980000,47.308453,5048600
2011-03-28,64.019997,64.760002,63.980000,64.339996,47.574642,4971000
2011-03-29,64.410004,64.610001,64.029999,64.160004,47.441547,5163800
2011-03-30,64.599998,65.330002,64.430000,65.050003,48.099625,5794900
2011-03-31,65.089996,65.230003,64.349998,64.410004,47.626408,7403500
2011-04-01,64.870003,65.419998,64.470001,65.220001,48.225330,6350000
2011-04-04,64.930000,65.120003,64.860001,65.089996,48.129208,4210300
2011-04-05,64.989998,65.690002,64.919998,65.580002,48.491520,5762300
2011-04-06,65.510002,65.879997,65.510002,65.750000,48.617222,3815300
2011-04-07,65.589996,66.040001,65.550003,65.919998,48.742924,6105100
2011-04-08,65.760002,66.000000,65.349998,65.730003,48.602448,4076700
2011-04-11,65.709999,66.349998,65.669998,66.040001,48.831646,4385100
2011-04-12,65.779999,66.709999,65.559998,66.570000,49.223549,7492900
2011-04-13,66.580002,66.830002,66.320000,66.449997,49.134815,4203200
2011-04-14,66.339996,66.870003,66.120003,66.699997,49.319675,4207700
2011-04-15,66.690002,67.139999,66.440002,67.110001,49.622849,5398300
2011-04-18,66.730003,67.330002,66.440002,67.150002,49.652424,5668400
2011-04-19,67.250000,67.250000,66.500000,66.809998,49.401024,4973900
2011-04-20,67.260002,67.489998,66.980003,67.330002,49.785530,4292200
2011-04-21,67.529999,67.529999,67.050003,67.410004,49.844692,3876100
2011-04-25,67.150002,67.269997,66.839996,67.029999,49.563694,4197500
2011-04-26,66.889999,67.849998,66.849998,67.709999,50.066509,6600000
2011-04-27,67.730003,68.250000,67.660004,67.930000,50.229179,5939200
2011-04-28,67.930000,69.919998,67.870003,69.720001,51.552757,12755900
2011-04-29,69.620003,69.940002,68.650002,68.889999,50.939018,8034200
2011-05-02,69.239998,69.480003,69.029999,69.309998,51.249577,6235200
2011-05-03,68.879997,69.589996,68.879997,69.589996,51.456619,6107500
2011-05-04,69.540001,69.930000,69.300003,69.830002,51.634079,8129500
2011-05-05,69.400002,69.690002,68.459999,68.830002,50.894661,7642700
2011-05-06,69.650002,69.949997,69.180000,69.269997,51.219994,6792600
2011-05-09,69.639999,69.980003,69.480003,69.820000,51.626682,5763100
2011-05-10,69.809998,70.120003,69.809998,70.029999,51.781975,6118300
2011-05-11,69.849998,70.779999,69.800003,70.199997,51.907669,6167300
2011-05-12,70.330002,71.050003,69.959999,70.959999,52.469624,6333900
2011-05-13,70.699997,71.269997,70.220001,70.559998,52.173870,7501700
2011-05-16,70.410004,71.089996,70.300003,70.720001,52.292183,5928900
2011-05-17,70.440002,71.459999,70.320000,71.110001,52.580544,6453900
2011-05-18,70.980003,71.330002,70.750000,71.269997,52.698856,5556400
2011-05-19,71.339996,71.889999,71.169998,71.779999,53.075966,5163600
2011-05-20,71.669998,71.839996,71.220001,71.300003,52.721039,5916600
2011-05-23,70.919998,71.339996,70.779999,71.040001,52.528790,5546300
2011-05-24,71.089996,71.220001,70.660004,70.980003,52.484436,5267600
2011-05-25,70.620003,70.870003,70.239998,70.449997,52.092525,5954400
2011-05-26,70.339996,70.589996,69.849998,70.419998,52.070332,5896200
2011-05-27,70.610001,71.029999,70.279999,70.400002,52.055573,4358200
2011-05-31,70.720001,71.120003,70.610001,71.120003,52.587955,6547100
2011-06-01,70.580002,70.870003,70.279999,70.290001,52.353325,7748200
2011-06-02,70.260002,70.389999,69.320000,69.510002,51.772369,6139800
2011-06-03,68.970001,69.349998,68.709999,68.970001,51.370159,5721400
2011-06-06,69.029999,69.449997,68.779999,68.889999,51.310570,4933900
2011-06-07,69.199997,69.300003,68.839996,68.930000,51.340378,7363600
2011-06-08,68.720001,69.000000,68.410004,68.839996,51.273346,5477100
2011-06-09,68.970001,69.949997,68.750000,69.510002,51.772369,6047000
2011-06-10,69.300003,69.419998,68.580002,68.690002,51.161625,6987200
2011-06-13,68.739998,69.320000,68.620003,69.059998,51.437187,4796400
