timestamp,open,high,low,close
2004-01-02,46.2,46.2,46.2,46.2
2004-01-05,47.19,47.19,47.19,47.19
2004-01-06,47.67,47.67,47.67,47.67
2004-01-07,48.29,48.29,48.29,48.29
2004-01-08,48.29,48.29,48.29,48.29
2004-01-09,48.75,48.75,48.75,48.75
2004-01-12,48.77,48.77,48.77,48.77
2004-01-13,48.21,48.21,48.21,48.21
2004-01-14,48.67,48.67,48.67,48.67
2004-01-15,50.34,50.34,50.34,50.34
2004-01-16,50.38,50.38,50.38,50.38
2004-01-20,49.84,49.84,49.84,49.84
2004-01-21,50.85,50.85,50.85,50.85
2004-01-22,50.66,50.66,50.66,50.66
2004-01-23,49.53,49.53,49.53,49.53
2004-01-26,49.75,49.75,49.75,49.75
2004-01-27,48.63,48.63,48.63,48.63
2004-01-28,47.23,47.23,47.23,47.23
2004-01-29,47.63,47.63,47.63,47.63
2004-01-30,47.5415,47.5415,47.5415,47.5415
2004-02-02,47.79,47.79,47.79,47.79
2004-02-03,47.33,47.33,47.33,47.33
2004-02-04,46.56,46.56,46.56,46.56
2004-02-05,46.73,46.73,46.73,46.73
2004-02-06,47.6695,47.6695,47.6695,47.6695
2004-02-09,47.65,47.65,47.65,47.65
2004-02-10,47.72,47.72,47.72,47.72
2004-02-11,48.36,48.36,48.36,48.36
2004-02-12,48.24,48.24,48.24,48.24
2004-02-13,48.97,48.97,48.97,48.97
2004-02-17,49.04,49.04,49.04,49.04
2004-02-18,48.77,48.77,48.77,48.77
2004-02-19,48.8,48.8,48.8,48.8
2004-02-20,48.68,48.68,48.68,48.68
2004-02-23,48.29,48.29,48.29,48.29
2004-02-24,48.53,48.53,48.53,48.53
2004-02-25,49.5,49.5,49.5,49.5
2004-02-26,49.52,49.52,49.52,49.52
2004-02-27,49.65,49.65,49.65,49.65
2004-03-01,49.57,49.57,49.57,49.57
2004-03-02,49.5551,49.5551,49.5551,49.5551
2004-03-03,49.5306,49.5306,49.5306,49.5306
2004-03-04,49.36,49.36,49.36,49.36
2004-03-05,50.05,50.05,50.05,50.05
2004-03-08,49.52,49.52,49.52,49.52
2004-03-09,48.42,48.42,48.42,48.42
2004-03-10,47.4546,47.4546,47.4546,47.4546
2004-03-11,47.19,47.19,47.19,47.19
2004-03-12,47.33,47.33,47.33,47.33
2004-03-15,46.1164,46.1164,46.1164,46.1164
2004-03-16,47.1,47.1,47.1,47.1
2004-03-17,48.02,48.02,48.02,48.02
2004-03-18,47.36,47.36,47.36,47.36
2004-03-19,46.87,46.87,46.87,46.87
2004-03-22,45.93,45.93,45.93,45.93
2004-03-23,45.63,45.63,45.63,45.63
2004-03-24,45.21,45.21,45.21,45.21
2004-03-25,45.85,45.85,45.85,45.85
2004-03-26,45.6,45.6,45.6,45.6
2004-03-29,45.91,45.91,45.91,45.91
2004-03-30,46.19,46.19,46.19,46.19
2004-03-31,46.4847,46.4847,46.4847,46.4847
2004-04-01,46.93,46.93,46.93,46.93
2004-04-02,46.64,46.64,46.64,46.64
2004-04-05,47.24,47.24,47.24,47.24
2004-04-06,47.797,47.797,47.797,47.797
2004-04-07,47.4,47.4,47.4,47.4
2004-04-08,46.84,46.84,46.84,46.84
2004-04-12,47.2,47.2,47.2,47.2
2004-04-13,46.1811,46.1811,46.1811,46.1811
2004-04-14,44.11,44.11,44.11,44.11
2004-04-15,43.865,43.865,43.865,43.865
2004-04-16,44.27,44.27,44.27,44.27
2004-04-19,44.169,44.169,44.169,44.169
2004-04-20,43.952,43.952,43.952,43.952
2004-04-21,44.052,44.052,44.052,44.052
2004-04-22,44.9889,44.9889,44.9889,44.9889
2004-04-23,44.89,44.89,44.89,44.89
2004-04-26,43.98,43.98,43.98,43.98
2004-04-27,44.20399999999999,44.20399999999999,44.20399999999999,44.20399999999999
2004-04-28,42.59,42.59,42.59,42.59
2004-04-29,42.3,42.3,42.3,42.3
2004-04-30,42.235,42.235,42.235,42.235
2004-05-03,42.32,42.32,42.32,42.32
2004-05-04,42.77,42.77,42.77,42.77
2004-05-05,43.3364,43.3364,43.3364,43.3364
2004-05-06,42.74,42.74,42.74,42.74
2004-05-07,40.84,40.84,40.84,40.84
2004-05-10,40.35,40.35,40.35,40.35
2004-05-11,40.44,40.44,40.44,40.44
2004-05-12,40.5089,40.5089,40.5089,40.5089
2004-05-13,40.89,40.89,40.89,40.89
2004-05-14,40.55,40.55,40.55,40.55
2004-05-17,40.21,40.21,40.21,40.21
2004-05-18,40.86,40.86,40.86,40.86
2004-05-19,41.05,41.05,41.05,41.05
2004-05-20,41.1,41.1,41.1,41.1
2004-05-21,41.46,41.46,41.46,41.46
2004-05-24,41.96,41.96,41.96,41.96
2004-05-25,42.95,42.95,42.95,42.95
2004-05-26,43.13,43.13,43.13,43.13
2004-05-27,43.24,43.24,43.24,43.24
2004-05-28,42.95,42.95,42.95,42.95
2004-06-01,43.08,43.08,43.08,43.08
2004-06-02,43.24,43.24,43.24,43.24
2004-06-03,42.81,42.81,42.81,42.81
2004-06-04,43.26,43.26,43.26,43.26
2004-06-07,43.86,43.86,43.86,43.86
2004-06-08,44.0,44.0,44.0,44.0
2004-06-09,43.1891,43.1891,43.1891,43.1891
2004-06-10,42.86,42.86,42.86,42.86
2004-06-14,42.27,42.27,42.27,42.27
2004-06-15,42.38,42.38,42.38,42.38
2004-06-16,42.37,42.37,42.37,42.37
2004-06-17,41.22,41.22,41.22,41.22
2004-06-18,41.265,41.265,41.265,41.265
2004-06-21,40.89,40.89,40.89,40.89
2004-06-22,41.32,41.32,41.32,41.32
2004-06-23,41.82,41.82,41.82,41.82
2004-06-24,42.21,42.21,42.21,42.21
2004-06-25,42.8475,42.8475,42.8475,42.8475
2004-06-28,42.31,42.31,42.31,42.31
2004-06-29,41.955,41.955,41.955,41.955
2004-06-30,42.28,42.28,42.28,42.28
2004-07-01,41.62,41.62,41.62,41.62
2004-07-02,42.0,42.0,42.0,42.0
2004-07-06,41.32,41.32,41.32,41.32
2004-07-07,41.51,41.51,41.51,41.51
2004-07-08,41.29,41.29,41.29,41.29
2004-07-09,40.98,40.98,40.98,40.98
2004-07-12,40.98,40.98,40.98,40.98
2004-07-13,40.4,40.4,40.4,40.4
2004-07-14,39.68,39.68,39.68,39.68
2004-07-15,39.48,39.48,39.48,39.48
2004-07-16,39.5631,39.5631,39.5631,39.5631
2004-07-19,40.0,40.0,40.0,40.0
2004-07-20,40.63,40.63,40.63,40.63
2004-07-21,40.06,40.06,40.06,40.06
2004-07-22,40.02,40.02,40.02,40.02
2004-07-23,39.47,39.47,39.47,39.47
2004-07-26,39.2463,39.2463,39.2463,39.2463
2004-07-27,39.73,39.73,39.73,39.73
2004-07-28,39.339,39.339,39.339,39.339
2004-07-29,40.08,40.08,40.08,40.08
2004-07-30,40.13,40.13,40.13,40.13
2004-08-02,40.73,40.73,40.73,40.73
2004-08-03,40.5,40.5,40.5,40.5
2004-08-04,40.17,40.17,40.17,40.17
2004-08-05,39.7588,39.7588,39.7588,39.7588
2004-08-06,39.47,39.47,39.47,39.47
2004-08-09,39.5552,39.5552,39.5552,39.5552
2004-08-10,40.18,40.18,40.18,40.18
2004-08-11,40.25,40.25,40.25,40.25
2004-08-12,39.81,39.81,39.81,39.81
2004-08-13,39.63,39.63,39.63,39.63
2004-08-16,40.89,40.89,40.89,40.89
2004-08-17,41.27,41.27,41.27,41.27
2004-08-18,42.18,42.18,42.18,42.18
2004-08-19,41.88,41.88,41.88,41.88
2004-08-20,42.42,42.42,42.42,42.42
2004-08-23,42.59,42.59,42.59,42.59
2004-08-24,42.6402,42.6402,42.6402,42.6402
2004-08-25,43.03,43.03,43.03,43.03
2004-08-26,43.13,43.13,43.13,43.13
2004-08-27,43.0,43.0,43.0,43.0
2004-08-30,42.77,42.77,42.77,42.77
2004-08-31,43.05,43.05,43.05,43.05
2004-09-01,42.74,42.74,42.74,42.74
2004-09-02,42.95,42.95,42.95,42.95
2004-09-03,42.71,42.71,42.71,42.71
2004-09-07,43.24,43.24,43.24,43.24
2004-09-08,42.9092,42.9092,42.9092,42.9092
2004-09-09,42.51,42.51,42.51,42.51
2004-09-10,42.6,42.6,42.6,42.6
2004-09-13,43.31,43.31,43.31,43.31
2004-09-14,42.1243,42.1243,42.1243,42.1243
2004-09-15,41.88,41.88,41.88,41.88
2004-09-16,41.8857,41.8857,41.8857,41.8857
2004-09-17,42.3475,42.3475,42.3475,42.3475
2004-09-20,41.93,41.93,41.93,41.93
2004-09-21,42.49,42.49,42.49,42.49
2004-09-22,42.01,42.01,42.01,42.01
2004-09-23,40.97,40.97,40.97,40.97
2004-09-24,40.92,40.92,40.92,40.92
2004-09-27,40.31,40.31,40.31,40.31
2004-09-28,40.5,40.5,40.5,40.5
2004-09-29,40.74,40.74,40.74,40.74
2004-09-30,40.7615,40.7615,40.7615,40.7615
2004-10-01,41.29,41.29,41.29,41.29
2004-10-04,41.04,41.04,41.04,41.04
2004-10-05,41.1,41.1,41.1,41.1
2004-10-06,41.63,41.63,41.63,41.63
2004-10-07,41.34,41.34,41.34,41.34
2004-10-08,41.07,41.07,41.07,41.07
2004-10-11,40.91,40.91,40.91,40.91
2004-10-12,39.94,39.94,39.94,39.94
2004-10-13,39.5033,39.5033,39.5033,39.5033
2004-10-14,38.79,38.79,38.79,38.79
2004-10-15,38.97,38.97,38.97,38.97
2004-10-18,39.05,39.05,39.05,39.05
2004-10-19,38.97,38.97,38.97,38.97
2004-10-20,39.33,39.33,39.33,39.33
2004-10-21,39.72,39.72,39.72,39.72
2004-10-22,39.66,39.66,39.66,39.66
2004-10-25,39.61,39.61,39.61,39.61
2004-10-26,40.52,40.52,40.52,40.52
2004-10-27,41.7,41.7,41.7,41.7
2004-10-28,41.99,41.99,41.99,41.99
2004-10-29,42.3605,42.3605,42.3605,42.3605
2004-11-01,42.6082,42.6082,42.6082,42.6082
2004-11-02,42.99,42.99,42.99,42.99
2004-11-03,43.9825,43.9825,43.9825,43.9825
2004-11-04,44.95,44.95,44.95,44.95
2004-11-05,44.96,44.96,44.96,44.96
2004-11-08,45.45,45.45,45.45,45.45
2004-11-09,45.18,45.18,45.18,45.18
2004-11-10,44.9989,44.9989,44.9989,44.9989
2004-11-11,45.82,45.82,45.82,45.82
2004-11-12,46.0051,46.0051,46.0051,46.0051
2004-11-15,46.1818,46.1818,46.1818,46.1818
2004-11-16,46.08,46.08,46.08,46.08
2004-11-17,46.18,46.18,46.18,46.18
2004-11-18,46.25,46.25,46.25,46.25
2004-11-19,45.3667,45.3667,45.3667,45.3667
2004-11-22,46.11,46.11,46.11,46.11
2004-11-23,46.45,46.45,46.45,46.45
2004-11-24,46.85,46.85,46.85,46.85
2004-11-26,47.0,47.0,47.0,47.0
2004-11-29,47.01,47.01,47.01,47.01
2004-11-30,46.9086,46.9086,46.9086,46.9086
2004-12-01,47.84,47.84,47.84,47.84
2004-12-02,47.975,47.975,47.975,47.975
2004-12-03,47.94,47.94,47.94,47.94
2004-12-06,47.85,47.85,47.85,47.85
2004-12-07,47.63,47.63,47.63,47.63
2004-12-08,47.79,47.79,47.79,47.79
2004-12-09,47.25,47.25,47.25,47.25
2004-12-10,48.0,48.0,48.0,48.0
2004-12-13,48.4155,48.4155,48.4155,48.4155
2004-12-14,48.33,48.33,48.33,48.33
2004-12-15,49.17,49.17,49.17,49.17
2004-12-16,49.25,49.25,49.25,49.25
