timestamp,open,high,low,close
2004-01-02,31.8,31.8,31.8,31.8
2004-01-05,31.9,31.9,31.9,31.9
2004-01-06,31.57,31.57,31.57,31.57
2004-01-07,32.32,32.32,32.32,32.32
2004-01-08,32.45,32.45,32.45,32.45
2004-01-09,31.83,31.83,31.83,31.83
2004-01-12,32.36,32.36,32.36,32.36
2004-01-13,32.55,32.55,32.55,32.55
2004-01-14,33.31,33.31,33.31,33.31
2004-01-15,33.62,33.62,33.62,33.62
2004-01-16,33.75,33.75,33.75,33.75
2004-01-20,33.42,33.42,33.42,33.42
2004-01-21,31.94,31.94,31.94,31.94
2004-01-22,31.44,31.44,31.44,31.44
2004-01-23,31.52,31.52,31.52,31.52
2004-01-26,31.58,31.58,31.58,31.58
2004-01-27,31.34,31.34,31.34,31.34
2004-01-28,31.22,31.22,31.22,31.22
2004-01-29,31.01,31.01,31.01,31.01
2004-01-30,31.12,31.12,31.12,31.12
2004-02-02,31.11,31.11,31.11,31.11
2004-02-03,31.0,31.0,31.0,31.0
2004-02-04,30.59,30.59,30.59,30.59
2004-02-05,30.92,30.92,30.92,30.92
2004-02-06,31.39,31.39,31.39,31.39
2004-02-09,31.19,31.19,31.19,31.19
2004-02-10,31.4,31.4,31.4,31.4
2004-02-11,31.42,31.42,31.42,31.42
2004-02-12,31.39,31.39,31.39,31.39
2004-02-13,31.25,31.25,31.25,31.25
2004-02-17,31.59,31.59,31.59,31.59
2004-02-18,31.39,31.39,31.39,31.39
2004-02-19,31.53,31.53,31.53,31.53
2004-02-20,31.63,31.63,31.63,31.63
2004-02-23,31.36,31.36,31.36,31.36
2004-02-24,31.45,31.45,31.45,31.45
2004-02-25,31.36,31.36,31.36,31.36
2004-02-26,31.87,31.87,31.87,31.87
2004-02-27,32.0,32.0,32.0,32.0
2004-03-01,32.02,32.02,32.02,32.02
2004-03-02,32.03,32.03,32.03,32.03
2004-03-03,32.8,32.8,32.8,32.8
2004-03-04,33.0,33.0,33.0,33.0
2004-03-05,33.15,33.15,33.15,33.15
2004-03-08,32.77,32.77,32.77,32.77
2004-03-09,32.42,32.42,32.42,32.42
2004-03-10,31.79,31.79,31.79,31.79
2004-03-11,30.95,30.95,30.95,30.95
2004-03-12,31.28,31.28,31.28,31.28
2004-03-15,30.85,30.85,30.85,30.85
2004-03-16,31.27,31.27,31.27,31.27
2004-03-17,32.0533,32.0533,32.0533,32.0533
2004-03-18,31.85,31.85,31.85,31.85
2004-03-19,31.71,31.71,31.71,31.71
2004-03-22,31.61,31.61,31.61,31.61
2004-03-23,31.58,31.58,31.58,31.58
2004-03-24,31.49,31.49,31.49,31.49
2004-03-25,32.23,32.23,32.23,32.23
2004-03-26,32.01,32.01,32.01,32.01
2004-03-29,32.4,32.4,32.4,32.4
2004-03-30,32.51,32.51,32.51,32.51
2004-03-31,32.33,32.33,32.33,32.33
2004-04-01,32.22,32.22,32.22,32.22
2004-04-02,33.2,33.2,33.2,33.2
2004-04-05,33.45,33.45,33.45,33.45
2004-04-06,34.0,34.0,34.0,34.0
2004-04-07,33.36,33.36,33.36,33.36
