timestamp,open,high,low,close
2004-01-02,42.925,42.925,42.925,42.925
2004-01-03,42.93,42.93,42.93,42.93
2004-01-05,43.775,43.775,43.775,43.775
2004-01-06,43.5,43.5,43.5,43.5
2004-01-07,42.98,42.98,42.98,42.98
2004-01-08,43.025,43.025,43.025,43.025
2004-01-09,42.56,42.56,42.56,42.56
2004-01-12,42.35,42.35,42.35,42.35
2004-01-13,42.37,42.37,42.37,42.37
2004-01-14,42.8,42.8,42.8,42.8
2004-01-15,42.215,42.215,42.215,42.215
2004-01-16,42.36,42.36,42.36,42.36
2004-01-20,43.015,43.015,43.015,43.015
2004-01-21,43.4125,43.4125,43.4125,43.4125
2004-01-22,43.575,43.575,43.575,43.575
2004-01-23,43.4668,43.4668,43.4668,43.4668
2004-01-26,43.8,43.8,43.8,43.8
2004-01-27,43.85,43.85,43.85,43.85
2004-01-28,43.365,43.365,43.365,43.365
2004-01-29,43.655,43.655,43.655,43.655
2004-01-30,43.175,43.175,43.175,43.175
2004-02-02,43.095,43.095,43.095,43.095
2004-02-03,42.925,42.925,42.925,42.925
2004-02-04,42.575,42.575,42.575,42.575
2004-02-05,42.515,42.515,42.515,42.515
2004-02-06,42.71,42.71,42.71,42.71
2004-02-09,42.89,42.89,42.89,42.89
2004-02-10,43.27,43.27,43.27,43.27
2004-02-11,43.785,43.785,43.785,43.785
2004-02-12,43.7251,43.7251,43.7251,43.7251
2004-02-13,43.26,43.26,43.26,43.26
2004-02-17,43.66,43.66,43.66,43.66
2004-02-18,43.4605,43.4605,43.4605,43.4605
2004-02-19,43.29,43.29,43.29,43.29
2004-02-20,43.305,43.305,43.305,43.305
2004-02-23,44.175,44.175,44.175,44.175
2004-02-24,44.09,44.09,44.09,44.09
2004-02-25,43.92,43.92,43.92,43.92
2004-02-26,44.055,44.055,44.055,44.055
2004-02-27,44.175,44.175,44.175,44.175
2004-03-01,45.11,45.11,45.11,45.11
2004-03-02,44.64,44.64,44.64,44.64
2004-03-03,44.915,44.915,44.915,44.915
2004-03-04,44.665,44.665,44.665,44.665
2004-03-05,45.11,45.11,45.11,45.11
2004-03-08,45.35,45.35,45.35,45.35
2004-03-09,45.005,45.005,45.005,45.005
2004-03-10,44.375,44.375,44.375,44.375
2004-03-11,43.465,43.465,43.465,43.465
2004-03-12,44.225,44.225,44.225,44.225
