timestamp,open,high,low,close
2004-01-02,12.25,12.25,12.25,12.25
2004-01-03,12.25,12.25,12.25,12.25
2004-01-05,12.45,12.45,12.45,12.45
2004-01-06,12.73,12.73,12.73,12.73
2004-01-07,12.7,12.7,12.7,12.7
2004-01-08,13.29,13.29,13.29,13.29
2004-01-09,13.0,13.0,13.0,13.0
2004-01-12,13.35,13.35,13.35,13.35
2004-01-13,13.04,13.04,13.04,13.04
2004-01-14,12.58,12.58,12.58,12.58
2004-01-15,12.62,12.62,12.62,12.62
2004-01-16,12.75,12.75,12.75,12.75
2004-01-20,12.0,12.0,12.0,12.0
2004-01-21,10.95,10.95,10.95,10.95
2004-01-22,10.95,10.95,10.95,10.95
2004-01-23,11.05,11.05,11.05,11.05
2004-01-26,11.2,11.2,11.2,11.2
2004-01-27,11.01,11.01,11.01,11.01
2004-01-28,10.85,10.85,10.85,10.85
2004-01-29,10.29,10.29,10.29,10.29
2004-01-30,10.2,10.2,10.2,10.2
2004-02-02,10.24,10.24,10.24,10.24
2004-02-03,10.05,10.05,10.05,10.05
2004-02-04,9.7,9.7,9.7,9.7
2004-02-05,10.1,10.1,10.1,10.1
2004-02-06,10.92,10.92,10.92,10.92
2004-02-09,10.68,10.68,10.68,10.68
2004-02-10,10.53,10.53,10.53,10.53
2004-02-11,10.76,10.76,10.76,10.76
2004-02-12,11.23,11.23,11.23,11.23
2004-02-13,11.25,11.25,11.25,11.25
2004-02-17,11.14,11.14,11.14,11.14
2004-02-18,11.33,11.33,11.33,11.33
2004-02-19,11.29,11.29,11.29,11.29
2004-02-20,11.04,11.04,11.04,11.04
2004-02-21,11.05,11.05,11.05,11.05
2004-02-23,10.72,10.72,10.72,10.72
2004-02-24,10.491,10.491,10.491,10.491
2004-02-25,11.1,11.1,11.1,11.1
2004-02-26,11.5,11.5,11.5,11.5
2004-02-27,11.39,11.39,11.39,11.39
2004-03-01,11.536,11.536,11.536,11.536
2004-03-02,11.48,11.48,11.48,11.48
2004-03-03,11.25,11.25,11.25,11.25
2004-03-04,11.36,11.36,11.36,11.36
2004-03-05,11.22,11.22,11.22,11.22
2004-03-08,10.9,10.9,10.9,10.9
2004-03-09,10.65,10.65,10.65,10.65
2004-03-10,10.35,10.35,10.35,10.35
2004-03-11,10.04,10.04,10.04,10.04
2004-03-12,10.54,10.54,10.54,10.54
2004-03-15,10.34,10.34,10.34,10.34
2004-03-16,10.89,10.89,10.89,10.89
2004-03-17,10.815,10.815,10.815,10.815
2004-03-18,10.73,10.73,10.73,10.73
2004-03-19,10.5,10.5,10.5,10.5
2004-03-22,10.38,10.38,10.38,10.38
2004-03-23,10.14,10.14,10.14,10.14
2004-03-24,10.16,10.16,10.16,10.16
2004-03-25,10.63,10.63,10.63,10.63
2004-03-26,10.54,10.54,10.54,10.54
2004-03-29,11.11,11.11,11.11,11.11
2004-03-30,11.25,11.25,11.25,11.25
2004-03-31,11.25,11.25,11.25,11.25
2004-04-01,11.45,11.45,11.45,11.45
2004-04-02,11.63,11.63,11.63,11.63
2004-04-05,11.55,11.55,11.55,11.55
2004-04-06,10.9,10.9,10.9,10.9
2004-04-07,11.55,11.55,11.55,11.55
2004-04-08,11.41,11.41,11.41,11.41
2004-04-12,11.53,11.53,11.53,11.53
2004-04-13,11.39,11.39,11.39,11.39
2004-04-14,11.42,11.42,11.42,11.42
2004-04-15,10.8,10.8,10.8,10.8
2004-04-16,10.53,10.53,10.53,10.53
2004-04-19,10.69,10.69,10.69,10.69
2004-04-20,10.5,10.5,10.5,10.5
2004-04-21,10.18,10.18,10.18,10.18
2004-04-22,9.34,9.34,9.34,9.34
2004-04-23,8.88,8.88,8.88,8.88
2004-04-26,8.4,8.4,8.4,8.4
2004-04-27,8.4,8.4,8.4,8.4
2004-04-28,8.51,8.51,8.51,8.51
2004-04-29,8.2,8.2,8.2,8.2
2004-04-30,8.08,8.08,8.08,8.08
2004-05-03,7.832000000000002,7.832000000000002,7.832000000000002,7.832000000000002
2004-05-04,8.14,8.14,8.14,8.14
2004-05-05,8.67,8.67,8.67,8.67
2004-05-06,8.4569,8.4569,8.4569,8.4569
2004-05-07,8.43,8.43,8.43,8.43
2004-05-10,8.15,8.15,8.15,8.15
2004-05-11,8.32,8.32,8.32,8.32
2004-05-12,8.28,8.28,8.28,8.28
2004-05-13,8.21,8.21,8.21,8.21
2004-05-14,8.02,8.02,8.02,8.02
2004-05-17,7.99,7.99,7.99,7.99
2004-05-18,8.05,8.05,8.05,8.05
2004-05-19,8.2,8.2,8.2,8.2
2004-05-20,8.15,8.15,8.15,8.15
2004-05-21,8.25,8.25,8.25,8.25
2004-05-24,8.66,8.66,8.66,8.66
2004-05-25,8.99,8.99,8.99,8.99
2004-05-26,9.15,9.15,9.15,9.15
2004-05-27,9.0,9.0,9.0,9.0
2004-05-28,9.14,9.14,9.14,9.14
2004-06-01,9.17,9.17,9.17,9.17
2004-06-02,8.95,8.95,8.95,8.95
2004-06-03,8.92,8.92,8.92,8.92
2004-06-04,9.12,9.12,9.12,9.12
2004-06-07,9.17,9.17,9.17,9.17
2004-06-08,9.31,9.31,9.31,9.31
2004-06-09,9.08,9.08,9.08,9.08
2004-06-10,9.11,9.11,9.11,9.11
2004-06-14,8.99,8.99,8.99,8.99
2004-06-15,9.21,9.21,9.21,9.21
2004-06-16,9.03,9.03,9.03,9.03
2004-06-17,9.0,9.0,9.0,9.0
2004-06-18,9.2,9.2,9.2,9.2
2004-06-21,8.88,8.88,8.88,8.88
2004-06-22,8.84,8.84,8.84,8.84
2004-06-23,9.1,9.1,9.1,9.1
2004-06-24,8.9,8.9,8.9,8.9
2004-06-25,8.6773,8.6773,8.6773,8.6773
2004-06-28,8.6,8.6,8.6,8.6
2004-06-29,8.69,8.69,8.69,8.69
2004-06-30,8.69,8.69,8.69,8.69
2004-07-01,8.3,8.3,8.3,8.3
2004-07-02,8.39,8.39,8.39,8.39
2004-07-06,8.08,8.08,8.08,8.08
2004-07-07,8.17,8.17,8.17,8.17
2004-07-08,8.1,8.1,8.1,8.1
2004-07-09,8.14,8.14,8.14,8.14
2004-07-12,7.97,7.97,7.97,7.97
2004-07-13,8.05,8.05,8.05,8.05
2004-07-14,8.0,8.0,8.0,8.0
2004-07-15,8.06,8.06,8.06,8.06
2004-07-16,7.94,7.94,7.94,7.94
2004-07-19,8.15,8.15,8.15,8.15
2004-07-20,8.48,8.48,8.48,8.48
2004-07-21,7.91,7.91,7.91,7.91
2004-07-22,8.09,8.09,8.09,8.09
2004-07-23,7.88,7.88,7.88,7.88
2004-07-26,7.79,7.79,7.79,7.79
2004-07-27,8.09,8.09,8.09,8.09
2004-07-28,7.91,7.91,7.91,7.91
2004-07-29,7.68,7.68,7.68,7.68
2004-07-30,7.05,7.05,7.05,7.05
2004-08-02,7.16,7.16,7.16,7.16
2004-08-03,6.94,6.94,6.94,6.94
2004-08-04,7.03,7.03,7.03,7.03
2004-08-05,7.03,7.03,7.03,7.03
2004-08-06,6.8,6.8,6.8,6.8
2004-08-09,7.18,7.18,7.18,7.18
2004-08-10,6.87,6.87,6.87,6.87
2004-08-11,6.85,6.85,6.85,6.85
2004-08-12,6.55,6.55,6.55,6.55
2004-08-13,6.5,6.5,6.5,6.5
2004-08-16,6.6,6.6,6.6,6.6
2004-08-17,6.57,6.57,6.57,6.57
2004-08-18,6.95,6.95,6.95,6.95
2004-08-19,7.17,7.17,7.17,7.17
2004-08-20,7.5,7.5,7.5,7.5
2004-08-23,7.55,7.55,7.55,7.55
2004-08-24,7.34,7.34,7.34,7.34
2004-08-25,7.54,7.54,7.54,7.54
2004-08-26,7.45,7.45,7.45,7.45
2004-08-27,7.49,7.49,7.49,7.49
2004-08-30,7.47,7.47,7.47,7.47
2004-08-31,7.45,7.45,7.45,7.45
2004-09-01,7.84,7.84,7.84,7.84
2004-09-02,7.6,7.6,7.6,7.6
2004-09-03,8.0,8.0,8.0,8.0
2004-09-07,8.15,8.15,8.15,8.15
2004-09-08,8.24,8.24,8.24,8.24
2004-09-09,8.35,8.35,8.35,8.35
2004-09-10,8.55,8.55,8.55,8.55
2004-09-13,8.44,8.44,8.44,8.44
2004-09-14,8.65,8.65,8.65,8.65
2004-09-15,8.35,8.35,8.35,8.35
2004-09-16,8.66,8.66,8.66,8.66
2004-09-17,8.8746,8.8746,8.8746,8.8746
2004-09-20,8.76,8.76,8.76,8.76
2004-09-21,8.79,8.79,8.79,8.79
2004-09-22,8.79,8.79,8.79,8.79
2004-09-23,8.68,8.68,8.68,8.68
2004-09-24,8.4,8.4,8.4,8.4
2004-09-27,8.35,8.35,8.35,8.35
2004-09-28,8.51,8.51,8.51,8.51
2004-09-29,8.8,8.8,8.8,8.8
