timestamp,open,high,low,close
2004-01-02,33.64,33.64,33.64,33.64
2004-01-05,34.0956,34.0956,34.0956,34.0956
2004-01-06,35.44,35.44,35.44,35.44
2004-01-07,35.36,35.36,35.36,35.36
2004-01-08,36.11,36.11,36.11,36.11
2004-01-09,36.03,36.03,36.03,36.03
2004-01-12,36.6605,36.6605,36.6605,36.6605
2004-01-13,37.47,37.47,37.47,37.47
2004-01-14,37.0,37.0,37.0,37.0
2004-01-15,37.55,37.55,37.55,37.55
2004-01-16,37.4567,37.4567,37.4567,37.4567
2004-01-20,37.34,37.34,37.34,37.34
2004-01-21,37.7,37.7,37.7,37.7
2004-01-22,37.3,37.3,37.3,37.3
2004-01-23,37.3,37.3,37.3,37.3
2004-01-26,37.1,37.1,37.1,37.1
2004-01-27,37.05,37.05,37.05,37.05
2004-01-28,36.62,36.62,36.62,36.62
2004-01-29,36.923,36.923,36.923,36.923
2004-01-30,36.8,36.8,36.8,36.8
2004-02-02,36.3,36.3,36.3,36.3
2004-02-03,36.06,36.06,36.06,36.06
2004-02-04,35.81,35.81,35.81,35.81
2004-02-05,35.55,35.55,35.55,35.55
2004-02-06,36.75,36.75,36.75,36.75
2004-02-09,37.1,37.1,37.1,37.1
2004-02-10,36.22,36.22,36.22,36.22
2004-02-11,37.05,37.05,37.05,37.05
2004-02-12,36.954,36.954,36.954,36.954
2004-02-13,36.24,36.24,36.24,36.24
2004-02-17,36.3,36.3,36.3,36.3
2004-02-18,36.5816,36.5816,36.5816,36.5816
2004-02-19,35.94,35.94,35.94,35.94
2004-02-20,36.21,36.21,36.21,36.21
2004-02-23,35.86,35.86,35.86,35.86
2004-02-24,35.5,35.5,35.5,35.5
2004-02-25,35.75,35.75,35.75,35.75
2004-02-26,36.3033,36.3033,36.3033,36.3033
2004-02-27,36.91,36.91,36.91,36.91
2004-03-01,37.4,37.4,37.4,37.4
2004-03-02,37.4323,37.4323,37.4323,37.4323
2004-03-03,37.25,37.25,37.25,37.25
2004-03-04,37.581,37.581,37.581,37.581
2004-03-05,37.87,37.87,37.87,37.87
2004-03-08,37.2624,37.2624,37.2624,37.2624
2004-03-09,37.24,37.24,37.24,37.24
2004-03-10,36.63,36.63,36.63,36.63
2004-03-11,36.85,36.85,36.85,36.85
2004-03-12,37.78,37.78,37.78,37.78
2004-03-15,37.33,37.33,37.33,37.33
2004-03-16,37.3,37.3,37.3,37.3
2004-03-17,38.05,38.05,38.05,38.05
2004-03-18,37.06,37.06,37.06,37.06
2004-03-19,36.55,36.55,36.55,36.55
2004-03-22,36.25,36.25,36.25,36.25
2004-03-23,35.9,35.9,35.9,35.9
2004-03-24,35.91,35.91,35.91,35.91
2004-03-25,37.06,37.06,37.06,37.06
2004-03-26,36.83,36.83,36.83,36.83
2004-03-29,37.3,37.3,37.3,37.3
2004-03-30,38.43,38.43,38.43,38.43
2004-03-31,38.73,38.73,38.73,38.73
2004-04-01,39.79,39.79,39.79,39.79
2004-04-02,39.78,39.78,39.78,39.78
2004-04-05,39.77,39.77,39.77,39.77
2004-04-06,39.84,39.84,39.84,39.84
2004-04-07,39.45,39.45,39.45,39.45
2004-04-08,39.74,39.74,39.74,39.74
2004-04-12,39.7596,39.7596,39.7596,39.7596
2004-04-13,37.93,37.93,37.93,37.93
2004-04-14,37.87,37.87,37.87,37.87
2004-04-15,38.24,38.24,38.24,38.24
2004-04-16,39.705,39.705,39.705,39.705
2004-04-19,39.83,39.83,39.83,39.83
2004-04-20,39.0,39.0,39.0,39.0
2004-04-21,39.83,39.83,39.83,39.83
2004-04-22,40.185,40.185,40.185,40.185
2004-04-23,40.75,40.75,40.75,40.75
2004-04-26,39.35,39.35,39.35,39.35
2004-04-27,37.48,37.48,37.48,37.48
2004-04-28,37.38,37.38,37.38,37.38
2004-04-29,36.63,36.63,36.63,36.63
2004-04-30,36.79,36.79,36.79,36.79
2004-05-03,37.872,37.872,37.872,37.872
2004-05-04,37.8229,37.8229,37.8229,37.8229
2004-05-05,37.9427,37.9427,37.9427,37.9427
2004-05-06,37.66,37.66,37.66,37.66
2004-05-07,37.1087,37.1087,37.1087,37.1087
2004-05-10,35.68,35.68,35.68,35.68
2004-05-11,36.486,36.486,36.486,36.486
2004-05-12,36.0856,36.0856,36.0856,36.0856
2004-05-13,36.06,36.06,36.06,36.06
2004-05-14,35.97,35.97,35.97,35.97
2004-05-17,35.41300000000001,35.41300000000001,35.41300000000001,35.41300000000001
2004-05-18,35.54,35.54,35.54,35.54
2004-05-19,36.05,36.05,36.05,36.05
2004-05-20,36.5,36.5,36.5,36.5
2004-05-21,36.87,36.87,36.87,36.87
2004-05-24,36.87,36.87,36.87,36.87
2004-05-25,37.1,37.1,37.1,37.1
2004-05-26,37.06,37.06,37.06,37.06
2004-05-27,37.26,37.26,37.26,37.26
2004-05-28,37.13,37.13,37.13,37.13
2004-06-01,37.2,37.2,37.2,37.2
